,Subject,Condition,Emotion,Block,Image,IntrusionRating,Timing,Length
1068,42SPE,DecodingThink,Neutral,1,People_149_h.jpg,2,370,20
1069,42SPE,DecodingThink,Neutral,1,People_149_h.jpg,2,1010,20
1070,42SPE,DecodingThink,Emotion,1,Objects_125_h.jpg,2,1470,20
1071,42SPE,DecodingThink,Neutral,1,People_026_h.jpg,1,1600,20
1072,42SPE,DecodingThink,Neutral,1,People_026_h.jpg,1,2290,20
1073,42SPE,DecodingThink,Neutral,1,Objects_164_h.jpg,2,800,20
1074,42SPE,DecodingThink,Neutral,1,Objects_164_h.jpg,2,910,20
1075,42SPE,DecodingThink,Neutral,1,Objects_164_h.jpg,2,2480,20
1076,42SPE,DecodingThink,Neutral,1,People_028_h.jpg,2,420,20
1077,42SPE,DecodingThink,Emotion,2,Animals_062_h.jpg,1,270,20
1078,42SPE,DecodingThink,Emotion,2,Animals_062_h.jpg,1,2510,20
1079,42SPE,DecodingThink,Neutral,2,People_100_h.jpg,2,230,20
1080,42SPE,DecodingThink,Neutral,2,People_100_h.jpg,2,1130,20
1081,42SPE,DecodingThink,Emotion,2,People_247_v.jpg,1,230,20
1082,42SPE,DecodingThink,Emotion,2,People_247_v.jpg,1,300,20
1083,42SPE,DecodingThink,Emotion,2,People_247_v.jpg,1,850,20
1084,42SPE,DecodingThink,Emotion,2,People_247_v.jpg,1,1330,20
1085,42SPE,DecodingThink,Emotion,2,People_247_v.jpg,1,1740,20
1086,42SPE,DecodingThink,Neutral,2,People_028_h.jpg,2,1450,20
1087,42SPE,DecodingThink,Neutral,2,Animals_155_v.jpg,2,440,20
1088,42SPE,DecodingThink,Neutral,2,Animals_155_v.jpg,2,1990,20
1089,42SPE,DecodingThink,Emotion,2,Objects_013_h.jpg,1,260,20
1090,42SPE,DecodingThink,Emotion,2,Objects_013_h.jpg,1,2010,20
1091,42SPE,DecodingThink,Neutral,2,People_151_h.jpg,2,1960,20
1092,42SPE,DecodingThink,Neutral,2,People_151_h.jpg,2,2050,20
1093,42SPE,DecodingThink,Neutral,2,Faces_060_h.jpg,2,2250,20
1094,42SPE,DecodingThink,Neutral,2,People_149_h.jpg,2,540,20
1095,42SPE,DecodingThink,Emotion,2,Objects_125_h.jpg,2,2510,20
1096,42SPE,DecodingThink,Emotion,2,Objects_007_h.jpg,2,360,20
1097,42SPE,DecodingThink,Emotion,3,Objects_007_h.jpg,3,280,20
1098,42SPE,DecodingThink,Neutral,3,Faces_061_h.jpg,2,2410,20
1099,42SPE,DecodingThink,Neutral,3,People_026_h.jpg,2,250,20
1100,42SPE,DecodingThink,Neutral,3,People_026_h.jpg,2,2200,20
1101,42SPE,DecodingThink,Neutral,3,People_026_h.jpg,2,2400,20
1102,42SPE,DecodingThink,Emotion,3,Animals_018_h.jpg,2,1260,20
1103,42SPE,DecodingThink,Emotion,3,Animals_018_h.jpg,2,1670,20
1104,42SPE,DecodingThink,Emotion,3,Animals_018_h.jpg,2,2340,20
1105,42SPE,DecodingThink,Neutral,3,People_100_h.jpg,2,2250,20
1106,42SPE,DecodingThink,Emotion,3,People_247_v.jpg,2,600,20
1107,42SPE,DecodingThink,Emotion,3,People_247_v.jpg,2,1460,20
1108,42SPE,DecodingThink,Emotion,3,People_247_v.jpg,2,1630,20
1109,42SPE,DecodingThink,Emotion,3,People_247_v.jpg,2,2410,20
1110,42SPE,DecodingThink,Emotion,3,People_247_v.jpg,2,2690,20
1111,42SPE,DecodingThink,Neutral,3,People_028_h.jpg,1,260,20
1112,42SPE,DecodingThink,Neutral,4,People_149_h.jpg,2,2150,20
1113,42SPE,DecodingThink,Neutral,4,Faces_061_h.jpg,2,300,20
1114,42SPE,DecodingThink,Neutral,4,Faces_061_h.jpg,2,2860,20
1115,42SPE,DecodingThink,Neutral,4,Animals_155_v.jpg,2,210,20
1116,42SPE,DecodingThink,Emotion,4,Objects_125_h.jpg,2,1470,20
1117,42SPE,DecodingThink,Emotion,4,Objects_106_v.jpg,1,350,20
1118,42SPE,DecodingThink,Emotion,4,Objects_106_v.jpg,1,1040,20
1119,42SPE,DecodingThink,Emotion,4,Objects_106_v.jpg,1,1890,20
1120,42SPE,DecodingThink,Emotion,4,People_247_v.jpg,1,1340,20
1121,42SPE,DecodingThink,Emotion,5,Animals_062_h.jpg,1,1430,20
1122,42SPE,DecodingThink,Neutral,5,People_026_h.jpg,2,450,20
1123,42SPE,DecodingThink,Neutral,5,People_026_h.jpg,2,2090,20
1124,42SPE,DecodingThink,Emotion,5,Objects_125_h.jpg,2,330,20
1125,42SPE,DecodingThink,Emotion,5,Objects_125_h.jpg,2,830,20
1126,42SPE,DecodingThink,Neutral,5,People_149_h.jpg,2,330,20
1127,42SPE,DecodingThink,Neutral,5,People_149_h.jpg,2,2380,20
1128,42SPE,DecodingThink,Emotion,5,Objects_013_h.jpg,1,300,20
1129,42SPE,DecodingThink,Emotion,5,Objects_013_h.jpg,1,690,20
1130,42SPE,DecodingThink,Neutral,5,Faces_061_h.jpg,2,2230,20
1131,42SPE,DecodingThink,Neutral,5,People_151_h.jpg,2,250,20
1132,42SPE,DecodingThink,Neutral,5,Animals_155_v.jpg,2,330,20
1133,42SPE,DecodingThink,Neutral,5,Animals_155_v.jpg,2,1110,20
1134,42SPE,DecodingThink,Neutral,5,Objects_270_h.jpg,2,550,20
1135,42SPE,DecodingThink,Neutral,5,Objects_270_h.jpg,2,2660,20
1136,42SPE,DecodingThink,Neutral,6,Faces_065_h.jpg,2,2360,20
1137,42SPE,DecodingThink,Emotion,6,Animals_018_h.jpg,1,2080,20
1138,42SPE,DecodingThink,Neutral,6,People_149_h.jpg,2,1230,20
1139,42SPE,DecodingThink,Neutral,6,People_149_h.jpg,2,1530,20
1140,42SPE,DecodingThink,Neutral,6,People_149_h.jpg,2,2640,20
1141,42SPE,DecodingThink,Emotion,6,Animals_062_h.jpg,2,2120,20
1142,42SPE,DecodingThink,Neutral,6,People_028_h.jpg,2,1700,20
1143,42SPE,DecodingThink,Neutral,6,People_028_h.jpg,2,2420,20
1144,42SPE,DecodingThink,Neutral,6,People_028_h.jpg,2,2690,20
1145,42SPE,DecodingThink,Emotion,6,Objects_125_h.jpg,2,450,20
1146,42SPE,DecodingThink,Emotion,6,Objects_125_h.jpg,2,2460,20
1147,42SPE,DecodingThink,Emotion,6,Objects_021_v.jpg,2,560,20
1148,42SPE,DecodingThink,Neutral,7,Faces_060_h.jpg,2,2710,20
1149,42SPE,DecodingThink,Neutral,7,People_100_h.jpg,1,1100,20
1150,42SPE,DecodingThink,Neutral,7,People_100_h.jpg,1,2090,20
1151,42SPE,DecodingThink,Emotion,7,People_223_h.jpg,1,1690,20
1152,42SPE,DecodingThink,Emotion,7,People_223_h.jpg,1,2720,20
1153,42SPE,DecodingThink,Neutral,7,Objects_270_h.jpg,2,220,20
1154,42SPE,DecodingThink,Neutral,7,Objects_270_h.jpg,2,480,20
1155,42SPE,DecodingThink,Neutral,7,Objects_270_h.jpg,2,1570,20
1156,42SPE,DecodingThink,Emotion,7,People_213_v.jpg,1,660,20
1157,42SPE,DecodingThink,Emotion,7,People_213_v.jpg,1,1890,20
1158,42SPE,DecodingThink,Emotion,7,Objects_125_h.jpg,1,2590,20
1159,42SPE,DecodingThink,Emotion,7,Objects_125_h.jpg,1,2690,20
1160,42SPE,DecodingThink,Emotion,7,Objects_013_h.jpg,2,320,20
1161,42SPE,DecodingThink,Emotion,7,Objects_013_h.jpg,2,2170,20
1162,42SPE,DecodingThink,Emotion,8,Objects_021_v.jpg,1,1460,20
1163,42SPE,DecodingThink,Emotion,8,Objects_021_v.jpg,1,2170,20
1164,42SPE,DecodingThink,Neutral,8,Faces_065_h.jpg,2,2830,20
1165,42SPE,DecodingThink,Neutral,8,Faces_061_h.jpg,2,2310,20
1166,42SPE,DecodingThink,Neutral,8,People_149_h.jpg,2,720,20
1167,42SPE,DecodingThink,Neutral,8,People_149_h.jpg,2,2900,20
1168,42SPE,DecodingThink,Emotion,8,Objects_007_h.jpg,1,2330,20
1169,42SPE,DecodingThink,Emotion,8,People_223_h.jpg,2,1530,20
1170,42SPE,DecodingThink,Emotion,8,People_223_h.jpg,2,1700,20
1171,42SPE,DecodingThink,Emotion,8,People_223_h.jpg,2,2820,20
1172,42SPE,DecodingThink,Neutral,8,People_028_h.jpg,1,2340,20
1173,44SMU,DecodingThink,Emotion,1,Animals_018_h.jpg,2,400,30
1174,44SMU,DecodingThink,Emotion,1,Objects_125_h.jpg,1,740,30
1175,44SMU,DecodingThink,Neutral,1,People_026_h.jpg,2,1970,30
1176,44SMU,DecodingThink,Neutral,1,Faces_061_h.jpg,2,720,30
1177,44SMU,DecodingThink,Neutral,1,People_028_h.jpg,1,1550,30
1178,44SMU,DecodingThink,Neutral,1,People_028_h.jpg,1,2270,30
1179,44SMU,DecodingThink,Emotion,1,People_213_v.jpg,2,2550,30
1180,44SMU,DecodingThink,Emotion,1,People_239_h.jpg,1,2460,30
1181,44SMU,DecodingThink,Neutral,2,Animals_155_v.jpg,1,490,30
1182,44SMU,DecodingThink,Neutral,2,Faces_060_h.jpg,2,1730,30
1183,44SMU,DecodingThink,Neutral,2,Faces_065_h.jpg,1,620,30
1184,44SMU,DecodingThink,Neutral,2,Faces_065_h.jpg,1,1250,30
1185,44SMU,DecodingThink,Neutral,2,Faces_065_h.jpg,1,2960,30
1186,44SMU,DecodingThink,Emotion,2,Objects_021_v.jpg,1,2040,30
1187,44SMU,DecodingThink,Neutral,2,People_149_h.jpg,2,890,30
1188,44SMU,DecodingThink,Neutral,2,People_149_h.jpg,2,1620,30
1189,44SMU,DecodingThink,Neutral,2,People_149_h.jpg,2,2100,30
1190,44SMU,DecodingThink,Emotion,3,Objects_125_h.jpg,1,1890,30
1191,44SMU,DecodingThink,Emotion,3,Objects_125_h.jpg,1,2600,30
1192,44SMU,DecodingThink,Neutral,3,People_100_h.jpg,1,1910,30
1193,44SMU,DecodingThink,Emotion,3,Faces_296_h.jpg,1,2240,30
1194,44SMU,DecodingThink,Neutral,3,People_149_h.jpg,1,850,30
1195,44SMU,DecodingThink,Neutral,3,Animals_155_v.jpg,1,1660,30
1196,44SMU,DecodingThink,Emotion,3,People_239_h.jpg,1,630,30
1197,44SMU,DecodingThink,Emotion,4,Faces_296_h.jpg,1,430,30
1198,44SMU,DecodingThink,Emotion,4,Faces_296_h.jpg,1,1140,30
1199,44SMU,DecodingThink,Emotion,4,Faces_296_h.jpg,1,1730,30
1200,44SMU,DecodingThink,Emotion,4,Faces_296_h.jpg,1,1820,30
1201,44SMU,DecodingThink,Emotion,4,Faces_296_h.jpg,1,2750,30
1202,44SMU,DecodingThink,Neutral,4,Faces_061_h.jpg,1,630,30
1203,44SMU,DecodingThink,Neutral,4,Faces_061_h.jpg,1,700,30
1204,44SMU,DecodingThink,Neutral,4,Faces_061_h.jpg,1,2210,30
1205,44SMU,DecodingThink,Emotion,5,People_213_v.jpg,1,1060,30
1206,44SMU,DecodingThink,Emotion,5,People_213_v.jpg,1,2760,30
1207,44SMU,DecodingThink,Emotion,5,People_223_h.jpg,1,2020,30
1208,44SMU,DecodingThink,Neutral,5,Objects_164_h.jpg,1,1580,30
1209,44SMU,DecodingThink,Emotion,5,Objects_106_v.jpg,1,770,30
1210,44SMU,DecodingThink,Neutral,5,Faces_065_h.jpg,1,1860,30
1211,44SMU,DecodingThink,Neutral,6,Objects_270_h.jpg,1,1490,30
1212,44SMU,DecodingThink,Emotion,6,Faces_296_h.jpg,1,1380,30
1213,44SMU,DecodingThink,Emotion,6,Objects_013_h.jpg,1,2290,30
1214,44SMU,DecodingThink,Neutral,6,People_028_h.jpg,1,500,30
1215,44SMU,DecodingThink,Neutral,6,People_026_h.jpg,1,780,30
1216,44SMU,DecodingThink,Neutral,6,People_151_h.jpg,1,1670,30
1217,44SMU,DecodingThink,Neutral,6,People_151_h.jpg,1,2790,30
1218,44SMU,DecodingThink,Neutral,7,Faces_061_h.jpg,1,2750,30
1219,44SMU,DecodingThink,Emotion,7,Objects_007_h.jpg,1,610,30
1220,44SMU,DecodingThink,Neutral,7,Animals_155_v.jpg,1,780,30
1221,44SMU,DecodingThink,Neutral,7,People_149_h.jpg,1,1180,30
1222,44SMU,DecodingThink,Neutral,7,People_149_h.jpg,1,2940,30
1223,44SMU,DecodingThink,Emotion,7,People_223_h.jpg,1,850,30
1224,44SMU,DecodingThink,Neutral,7,People_026_h.jpg,1,1310,30
1225,44SMU,DecodingThink,Neutral,7,People_151_h.jpg,2,740,30
1226,44SMU,DecodingThink,Emotion,8,Objects_021_v.jpg,2,2680,30
1227,44SMU,DecodingThink,Emotion,8,People_223_h.jpg,1,1810,30
1228,44SMU,DecodingThink,Emotion,8,Objects_106_v.jpg,1,630,30
1229,44SMU,DecodingThink,Neutral,8,Faces_065_h.jpg,1,840,30
1230,44SMU,DecodingThink,Neutral,8,Faces_065_h.jpg,1,2260,30
1231,44SMU,DecodingThink,Neutral,8,Faces_065_h.jpg,1,2820,30
1232,44SMU,DecodingThink,Emotion,8,Objects_007_h.jpg,1,650,30
1233,44SMU,DecodingThink,Emotion,8,Objects_007_h.jpg,1,1130,30
1234,45MJA,DecodingThink,Neutral,1,Faces_306_v.jpg,2,320,20
1235,45MJA,DecodingThink,Neutral,1,Faces_306_v.jpg,2,2180,20
1236,45MJA,DecodingThink,Neutral,1,Faces_306_v.jpg,2,2880,20
1237,45MJA,DecodingThink,Neutral,1,Animals_043_h.jpg,2,2630,20
1238,45MJA,DecodingThink,Neutral,1,People_095_h.jpg,1,1370,20
1239,45MJA,DecodingThink,Neutral,1,Objects_200_h.jpg,2,750,20
1240,45MJA,DecodingThink,Emotion,1,Objects_006_h.jpg,1,1870,20
1241,45MJA,DecodingThink,Emotion,1,Faces_368_h.jpg,2,1080,20
1242,45MJA,DecodingThink,Emotion,1,Faces_368_h.jpg,2,2100,20
1243,45MJA,DecodingThink,Neutral,1,Animals_105_h.jpg,1,1520,20
1244,45MJA,DecodingThink,Neutral,1,People_164_h.jpg,1,340,20
1245,45MJA,DecodingThink,Neutral,1,People_164_h.jpg,1,1580,20
1246,45MJA,DecodingThink,Neutral,1,People_164_h.jpg,1,2930,20
1247,45MJA,DecodingThink,Emotion,1,People_204_v.jpg,2,350,20
1248,45MJA,DecodingThink,Emotion,1,People_204_v.jpg,2,2900,20
1249,45MJA,DecodingThink,Emotion,1,People_230_h.jpg,1,580,20
1250,45MJA,DecodingThink,Emotion,1,Animals_065_h.jpg,1,280,20
1251,45MJA,DecodingThink,Emotion,1,Animals_065_h.jpg,1,1710,20
1252,45MJA,DecodingThink,Emotion,1,Animals_065_h.jpg,1,2640,20
1253,45MJA,DecodingThink,Emotion,1,Animals_065_h.jpg,1,2750,20
1254,45MJA,DecodingThink,Neutral,1,Animals_088_h.jpg,1,470,20
1255,45MJA,DecodingThink,Neutral,1,Animals_088_h.jpg,1,1230,20
1256,45MJA,DecodingThink,Neutral,1,Animals_088_h.jpg,1,1760,20
1257,45MJA,DecodingThink,Neutral,1,Animals_088_h.jpg,1,2690,20
1258,45MJA,DecodingThink,Neutral,1,Animals_088_h.jpg,1,2770,20
1259,45MJA,DecodingThink,Emotion,1,Objects_010_h.jpg,1,780,20
1260,45MJA,DecodingThink,Emotion,1,Objects_010_h.jpg,1,1340,20
1261,45MJA,DecodingThink,Neutral,1,Faces_292_h.jpg,1,640,20
1262,45MJA,DecodingThink,Neutral,1,Faces_292_h.jpg,1,1070,20
1263,45MJA,DecodingThink,Neutral,1,Faces_292_h.jpg,1,1210,20
1264,45MJA,DecodingThink,Neutral,1,Faces_292_h.jpg,1,1690,20
1265,45MJA,DecodingThink,Neutral,1,Faces_292_h.jpg,1,2950,20
1266,45MJA,DecodingThink,Emotion,1,Faces_156_h.jpg,2,1100,20
1267,45MJA,DecodingThink,Emotion,1,Faces_156_h.jpg,2,2050,20
1268,45MJA,DecodingThink,Emotion,1,Faces_156_h.jpg,2,2270,20
1269,45MJA,DecodingThink,Emotion,1,Animals_008_v.jpg,1,720,20
1270,45MJA,DecodingThink,Emotion,1,Animals_008_v.jpg,1,1820,20
1271,45MJA,DecodingThink,Emotion,1,Animals_008_v.jpg,1,1920,20
1272,45MJA,DecodingThink,Emotion,1,Animals_008_v.jpg,1,2010,20
1273,45MJA,DecodingThink,Emotion,1,Animals_008_v.jpg,1,2420,20
1274,45MJA,DecodingThink,Emotion,1,Animals_008_v.jpg,1,2950,20
1275,45MJA,DecodingThink,Neutral,2,Animals_043_h.jpg,1,600,20
1276,45MJA,DecodingThink,Emotion,2,Animals_065_h.jpg,3,340,20
1277,45MJA,DecodingThink,Emotion,2,Animals_065_h.jpg,3,1320,20
1278,45MJA,DecodingThink,Emotion,2,Animals_065_h.jpg,3,2050,20
1279,45MJA,DecodingThink,Emotion,2,Animals_065_h.jpg,3,2340,20
1280,45MJA,DecodingThink,Emotion,2,People_019_v.jpg,2,2530,20
1281,45MJA,DecodingThink,Neutral,2,Animals_105_h.jpg,1,570,20
1282,45MJA,DecodingThink,Neutral,2,Animals_105_h.jpg,1,2770,20
1283,45MJA,DecodingThink,Emotion,2,Animals_008_v.jpg,1,420,20
1284,45MJA,DecodingThink,Emotion,2,Animals_008_v.jpg,1,570,20
1285,45MJA,DecodingThink,Emotion,2,Animals_008_v.jpg,1,1660,20
1286,45MJA,DecodingThink,Emotion,2,People_230_h.jpg,2,2640,20
1287,45MJA,DecodingThink,Neutral,2,Objects_029_h.jpg,2,640,20
1288,45MJA,DecodingThink,Neutral,2,Objects_029_h.jpg,2,1900,20
1289,45MJA,DecodingThink,Neutral,2,Objects_029_h.jpg,2,2020,20
1290,45MJA,DecodingThink,Neutral,2,Objects_029_h.jpg,2,2900,20
1291,45MJA,DecodingThink,Neutral,2,Faces_306_v.jpg,1,690,20
1292,45MJA,DecodingThink,Neutral,2,Faces_306_v.jpg,1,780,20
1293,45MJA,DecodingThink,Neutral,2,Faces_306_v.jpg,1,1250,20
1294,45MJA,DecodingThink,Neutral,2,Faces_306_v.jpg,1,1780,20
1295,45MJA,DecodingThink,Neutral,2,Faces_306_v.jpg,1,2130,20
1296,45MJA,DecodingThink,Neutral,2,Faces_306_v.jpg,1,2410,20
1297,45MJA,DecodingThink,Neutral,2,Faces_306_v.jpg,1,2630,20
1298,45MJA,DecodingThink,Emotion,2,Objects_010_h.jpg,1,610,20
1299,45MJA,DecodingThink,Emotion,2,People_205_v.jpg,2,750,20
1300,45MJA,DecodingThink,Emotion,2,People_205_v.jpg,2,1290,20
1301,45MJA,DecodingThink,Emotion,2,People_205_v.jpg,2,1420,20
1302,45MJA,DecodingThink,Emotion,2,People_205_v.jpg,2,2490,20
1303,45MJA,DecodingThink,Emotion,2,People_205_v.jpg,2,2680,20
1304,45MJA,DecodingThink,Neutral,2,Objects_200_h.jpg,2,2160,20
1305,45MJA,DecodingThink,Neutral,2,People_095_h.jpg,1,590,20
1306,45MJA,DecodingThink,Emotion,2,Objects_022_h.jpg,2,520,20
1307,45MJA,DecodingThink,Emotion,2,Objects_022_h.jpg,2,2580,20
1308,45MJA,DecodingThink,Emotion,3,People_019_v.jpg,1,1000,20
1309,45MJA,DecodingThink,Emotion,3,People_019_v.jpg,1,1440,20
1310,45MJA,DecodingThink,Emotion,3,People_019_v.jpg,1,1840,20
1311,45MJA,DecodingThink,Emotion,3,People_019_v.jpg,1,2500,20
1312,45MJA,DecodingThink,Emotion,3,People_019_v.jpg,1,2780,20
1313,45MJA,DecodingThink,Neutral,3,Faces_306_v.jpg,1,790,20
1314,45MJA,DecodingThink,Neutral,3,People_095_h.jpg,1,550,20
1315,45MJA,DecodingThink,Neutral,3,People_095_h.jpg,1,1270,20
1316,45MJA,DecodingThink,Neutral,3,People_095_h.jpg,1,1360,20
1317,45MJA,DecodingThink,Neutral,3,People_095_h.jpg,1,2110,20
1318,45MJA,DecodingThink,Neutral,3,People_095_h.jpg,1,2440,20
1319,45MJA,DecodingThink,Emotion,3,People_230_h.jpg,2,1150,20
1320,45MJA,DecodingThink,Emotion,3,People_230_h.jpg,2,1360,20
1321,45MJA,DecodingThink,Emotion,3,People_230_h.jpg,2,2470,20
1322,45MJA,DecodingThink,Emotion,3,People_090_v.jpg,2,1540,20
1323,45MJA,DecodingThink,Neutral,3,Animals_088_h.jpg,1,690,20
1324,45MJA,DecodingThink,Neutral,3,Animals_043_h.jpg,1,860,20
1325,45MJA,DecodingThink,Neutral,3,Faces_123_h.jpg,3,1580,20
1326,45MJA,DecodingThink,Neutral,3,Faces_123_h.jpg,3,2210,20
1327,45MJA,DecodingThink,Emotion,3,Animals_065_h.jpg,1,380,20
1328,45MJA,DecodingThink,Emotion,3,Faces_368_h.jpg,1,1720,20
1329,45MJA,DecodingThink,Emotion,3,Faces_368_h.jpg,1,2510,20
1330,45MJA,DecodingThink,Emotion,3,Objects_022_h.jpg,1,840,20
1331,45MJA,DecodingThink,Emotion,3,Objects_022_h.jpg,1,2510,20
1332,45MJA,DecodingThink,Emotion,3,Objects_006_h.jpg,1,930,20
1333,45MJA,DecodingThink,Emotion,3,People_204_v.jpg,2,230,20
1334,45MJA,DecodingThink,Emotion,3,People_204_v.jpg,2,300,20
1335,45MJA,DecodingThink,Emotion,3,People_204_v.jpg,2,480,20
1336,45MJA,DecodingThink,Emotion,3,People_204_v.jpg,2,1920,20
1337,45MJA,DecodingThink,Emotion,3,Animals_008_v.jpg,2,1660,20
1338,45MJA,DecodingThink,Neutral,4,Animals_105_h.jpg,1,2860,20
1339,45MJA,DecodingThink,Emotion,4,Faces_368_h.jpg,1,2940,20
1340,45MJA,DecodingThink,Emotion,4,People_090_v.jpg,1,570,20
1341,45MJA,DecodingThink,Emotion,4,People_090_v.jpg,1,670,20
1342,45MJA,DecodingThink,Emotion,4,People_090_v.jpg,1,1270,20
1343,45MJA,DecodingThink,Emotion,4,People_090_v.jpg,1,1480,20
1344,45MJA,DecodingThink,Neutral,4,Faces_292_h.jpg,2,2220,20
1345,45MJA,DecodingThink,Emotion,4,Objects_010_h.jpg,1,1390,20
1346,45MJA,DecodingThink,Neutral,4,People_095_h.jpg,1,2160,20
1347,45MJA,DecodingThink,Neutral,4,People_095_h.jpg,1,2260,20
1348,45MJA,DecodingThink,Neutral,4,Objects_029_h.jpg,2,1590,20
1349,45MJA,DecodingThink,Neutral,4,Objects_029_h.jpg,2,2390,20
1350,45MJA,DecodingThink,Neutral,4,Animals_088_h.jpg,1,750,20
1351,45MJA,DecodingThink,Neutral,4,Animals_088_h.jpg,1,1220,20
1352,45MJA,DecodingThink,Emotion,4,People_205_v.jpg,1,1660,20
1353,45MJA,DecodingThink,Emotion,4,People_204_v.jpg,2,2070,20
1354,45MJA,DecodingThink,Emotion,4,People_204_v.jpg,2,2790,20
1355,45MJA,DecodingThink,Emotion,4,Objects_022_h.jpg,1,1370,20
1356,45MJA,DecodingThink,Emotion,4,Objects_022_h.jpg,1,2920,20
1357,45MJA,DecodingThink,Neutral,4,People_164_h.jpg,1,1230,20
1358,45MJA,DecodingThink,Neutral,4,People_164_h.jpg,1,1340,20
1359,45MJA,DecodingThink,Emotion,4,People_019_v.jpg,1,560,20
1360,45MJA,DecodingThink,Emotion,4,People_019_v.jpg,1,1860,20
1361,45MJA,DecodingThink,Neutral,5,Faces_123_h.jpg,1,540,20
1362,45MJA,DecodingThink,Neutral,5,Faces_123_h.jpg,1,1200,20
1363,45MJA,DecodingThink,Neutral,5,Faces_123_h.jpg,1,1800,20
1364,45MJA,DecodingThink,Neutral,5,Animals_043_h.jpg,2,480,20
1365,45MJA,DecodingThink,Neutral,5,Animals_043_h.jpg,2,840,20
1366,45MJA,DecodingThink,Neutral,5,Animals_043_h.jpg,2,1630,20
1367,45MJA,DecodingThink,Neutral,5,Animals_043_h.jpg,2,2700,20
1368,45MJA,DecodingThink,Emotion,5,Faces_368_h.jpg,1,420,20
1369,45MJA,DecodingThink,Emotion,5,Objects_022_h.jpg,2,1850,20
1370,45MJA,DecodingThink,Emotion,5,Objects_022_h.jpg,2,2550,20
1371,45MJA,DecodingThink,Neutral,5,Faces_306_v.jpg,1,2660,20
1372,45MJA,DecodingThink,Neutral,5,Faces_292_h.jpg,2,330,20
1373,45MJA,DecodingThink,Neutral,5,Faces_292_h.jpg,2,580,20
1374,45MJA,DecodingThink,Neutral,5,Faces_292_h.jpg,2,650,20
1375,45MJA,DecodingThink,Neutral,5,Faces_292_h.jpg,2,770,20
1376,45MJA,DecodingThink,Neutral,5,Faces_292_h.jpg,2,880,20
1377,45MJA,DecodingThink,Neutral,5,Faces_292_h.jpg,2,1700,20
1378,45MJA,DecodingThink,Emotion,5,People_090_v.jpg,1,570,20
1379,45MJA,DecodingThink,Neutral,5,People_035_h.jpg,1,2410,20
1380,45MJA,DecodingThink,Neutral,5,Animals_088_h.jpg,1,480,20
1381,45MJA,DecodingThink,Neutral,5,Animals_088_h.jpg,1,1200,20
1382,45MJA,DecodingThink,Neutral,5,Animals_088_h.jpg,1,2350,20
1383,45MJA,DecodingThink,Neutral,5,Animals_088_h.jpg,1,2510,20
1384,45MJA,DecodingThink,Neutral,5,People_164_h.jpg,1,690,20
1385,45MJA,DecodingThink,Emotion,5,Faces_156_h.jpg,2,2380,20
1386,45MJA,DecodingThink,Emotion,5,Faces_156_h.jpg,2,2550,20
1387,45MJA,DecodingThink,Emotion,5,Faces_156_h.jpg,2,2640,20
1388,45MJA,DecodingThink,Neutral,5,People_249_h.jpg,1,1010,20
1389,45MJA,DecodingThink,Emotion,5,People_205_v.jpg,1,480,20
1390,45MJA,DecodingThink,Emotion,5,People_205_v.jpg,1,930,20
1391,45MJA,DecodingThink,Neutral,5,Objects_200_h.jpg,1,550,20
1392,45MJA,DecodingThink,Neutral,5,Objects_200_h.jpg,1,1230,20
1393,45MJA,DecodingThink,Neutral,5,Objects_200_h.jpg,1,2260,20
1394,45MJA,DecodingThink,Neutral,6,People_095_h.jpg,2,300,20
1395,45MJA,DecodingThink,Neutral,6,People_095_h.jpg,2,2090,20
1396,45MJA,DecodingThink,Neutral,6,People_095_h.jpg,2,2900,20
1397,45MJA,DecodingThink,Emotion,6,Objects_022_h.jpg,2,950,20
1398,45MJA,DecodingThink,Emotion,6,Objects_022_h.jpg,2,1490,20
1399,45MJA,DecodingThink,Emotion,6,Objects_022_h.jpg,2,1560,20
1400,45MJA,DecodingThink,Emotion,6,Objects_022_h.jpg,2,1740,20
1401,45MJA,DecodingThink,Emotion,6,Objects_022_h.jpg,2,2660,20
1402,45MJA,DecodingThink,Neutral,6,Animals_088_h.jpg,1,710,20
1403,45MJA,DecodingThink,Neutral,6,Animals_088_h.jpg,1,1640,20
1404,45MJA,DecodingThink,Neutral,6,Animals_088_h.jpg,1,2590,20
1405,45MJA,DecodingThink,Neutral,6,Animals_088_h.jpg,1,2810,20
1406,45MJA,DecodingThink,Neutral,6,Objects_200_h.jpg,1,970,20
1407,45MJA,DecodingThink,Neutral,6,Objects_029_h.jpg,2,320,20
1408,45MJA,DecodingThink,Emotion,6,Objects_006_h.jpg,1,410,20
1409,45MJA,DecodingThink,Emotion,6,Objects_006_h.jpg,1,1470,20
1410,45MJA,DecodingThink,Emotion,6,Objects_006_h.jpg,1,2550,20
1411,45MJA,DecodingThink,Emotion,6,People_204_v.jpg,1,2450,20
1412,45MJA,DecodingThink,Neutral,6,Faces_292_h.jpg,1,890,20
1413,45MJA,DecodingThink,Neutral,6,Faces_292_h.jpg,1,2110,20
1414,45MJA,DecodingThink,Neutral,6,Faces_292_h.jpg,1,2840,20
1415,45MJA,DecodingThink,Emotion,6,Faces_156_h.jpg,2,320,20
1416,45MJA,DecodingThink,Emotion,6,Faces_156_h.jpg,2,420,20
