,index,Cond1,Cond2,Image.OnsetTime,ImageFond,Black.RESP,ListImage.Cycle
263,265,No-Think,Neutral,1793418,People_097_h.jpg,1,6
264,266,Think,Emotion,1799337,Faces_368_h.jpg,3,6
266,268,Think,Neutral,1813826,People_249_h.jpg,2,6
267,269,No-Think,Neutral,1819162,People_179_h.jpg,1,6
268,270,No-Think,Neutral,1824614,Animals_097_h.jpg,1,6
269,271,No-Think,Neutral,1829632,Faces_211_h.jpg,2,6
271,273,Think,Emotion,1840520,Animals_065_h.jpg,3,6
272,274,Think,Emotion,1846473,Objects_010_h.jpg,3,6
276,278,Think,Neutral,1868547,Animals_105_h.jpg,3,6
278,280,Think,Emotion,1878868,Objects_006_h.jpg,1,6
280,282,Think,Emotion,1893074,People_204_v.jpg,1,6
281,283,Think,Neutral,1898626,Faces_292_h.jpg,3,6
282,284,Think,Neutral,1906379,Objects_029_h.jpg,3,6
284,286,No-Think,Emotion,1921651,Animals_039_h.jpg,2,6
285,287,No-Think,Emotion,1926837,People_220_h.jpg,1,6
286,288,Think,Neutral,1932522,Faces_306_v.jpg,3,6
287,289,No-Think,Neutral,1937991,Faces_184_h.jpg,1,6
288,290,Think,Neutral,1943376,Faces_292_h.jpg,3,7
289,291,No-Think,Emotion,1949045,Animals_041_h.jpg,1,7
291,294,Think,Emotion,1985893,Objects_022_h.jpg,3,7
292,295,Think,Neutral,1991178,Objects_029_h.jpg,3,7
293,296,No-Think,Emotion,1996247,Animals_039_h.jpg,2,7
295,298,No-Think,Neutral,2007068,Animals_132_h.jpg,1,7
296,299,No-Think,Neutral,2013437,People_091_h.jpg,1,7
298,301,Think,Neutral,2023974,People_035_h.jpg,3,7
300,303,No-Think,Emotion,2034178,Objects_023_v.jpg,1,7
303,306,No-Think,Emotion,2049784,Objects_088_h.jpg,1,7
305,308,No-Think,Emotion,2061339,Objects_011_h.jpg,1,7
308,311,Think,Emotion,2077929,Animals_008_v.jpg,3,7
311,314,No-Think,Neutral,2093535,Objects_242_h.jpg,1,7
312,315,No-Think,Neutral,2098787,Animals_213_h.jpg,1,7
