,Subject,Condition,Time,Length,AUC,Percent_intrusion
4549,55MNI,Think,14,5,,5.232558139534884
4550,55MNI,Think,15,1,,96.51162790697676
4551,55MNI,Think,15,2,,56.97674418604651
4552,55MNI,Think,15,3,,18.023255813953487
4553,55MNI,Think,15,4,,4.651162790697675
4554,55MNI,Think,15,5,,1.744186046511628
4555,55MNI,Think,16,1,,91.27906976744185
4556,55MNI,Think,16,2,,36.04651162790697
4557,55MNI,Think,16,3,,6.395348837209303
4558,55MNI,Think,16,4,,1.744186046511628
4559,55MNI,Think,16,5,,0.0
4560,55MNI,Think,17,1,,94.18604651162791
4561,55MNI,Think,17,2,,29.651162790697676
4562,55MNI,Think,17,3,,5.232558139534884
4563,55MNI,Think,17,4,,1.1627906976744187
4564,55MNI,Think,17,5,,0.0
4565,55MNI,Think,18,1,,95.93023255813954
4566,55MNI,Think,18,2,,36.04651162790697
4567,55MNI,Think,18,3,,1.744186046511628
4568,55MNI,Think,18,4,,0.0
4569,55MNI,Think,18,5,,0.0
4570,55MNI,Think,19,1,,97.67441860465115
4571,55MNI,Think,19,2,,44.76744186046512
4572,55MNI,Think,19,3,,2.9069767441860463
4573,55MNI,Think,19,4,,0.0
4574,55MNI,Think,19,5,,0.0
4575,55MNI,Think,20,1,,96.51162790697676
4576,55MNI,Think,20,2,,65.69767441860465
4577,55MNI,Think,20,3,,18.6046511627907
4578,55MNI,Think,20,4,,4.069767441860465
4579,55MNI,Think,20,5,,1.1627906976744187
4580,55MNI,Think,21,1,,96.51162790697676
4581,55MNI,Think,21,2,,70.34883720930233
4582,55MNI,Think,21,3,,25.0
4583,55MNI,Think,21,4,,6.395348837209303
4584,55MNI,Think,21,5,,2.3255813953488373
4585,55MNI,Think,22,1,,99.4186046511628
4586,55MNI,Think,22,2,,82.55813953488372
4587,55MNI,Think,22,3,,36.627906976744185
4588,55MNI,Think,22,4,,9.883720930232558
4589,55MNI,Think,22,5,,4.651162790697675
4590,55MNI,Think,23,1,,99.4186046511628
4591,55MNI,Think,23,2,,67.44186046511628
4592,55MNI,Think,23,3,,18.023255813953487
4593,55MNI,Think,23,4,,5.232558139534884
4594,55MNI,Think,23,5,,2.9069767441860463
4595,55MNI,Think,24,1,,93.02325581395348
4596,55MNI,Think,24,2,,54.65116279069767
4597,55MNI,Think,24,3,,11.046511627906977
4598,55MNI,Think,24,4,,5.813953488372093
4599,55MNI,Think,24,5,,3.488372093023256
4600,55MNI,Think,25,1,,91.27906976744185
4601,55MNI,Think,25,2,,38.95348837209303
4602,55MNI,Think,25,3,,5.813953488372093
4603,55MNI,Think,25,4,,2.3255813953488373
4604,55MNI,Think,25,5,,1.744186046511628
4605,55MNI,Think,26,1,,88.37209302325581
4606,55MNI,Think,26,2,,15.69767441860465
4607,55MNI,Think,26,3,,0.5813953488372093
4608,55MNI,Think,26,4,,0.0
4609,55MNI,Think,26,5,,0.0
4610,55MNI,Think,27,1,,91.27906976744185
4611,55MNI,Think,27,2,,34.30232558139535
4612,55MNI,Think,27,3,,4.069767441860465
4613,55MNI,Think,27,4,,2.3255813953488373
4614,55MNI,Think,27,5,,0.0
4615,55MNI,Think,28,1,,94.76744186046511
4616,55MNI,Think,28,2,,64.53488372093024
4617,55MNI,Think,28,3,,19.186046511627907
4618,55MNI,Think,28,4,,3.488372093023256
4619,55MNI,Think,28,5,,1.1627906976744187
4620,55MNI,Think,29,1,,88.95348837209302
4621,55MNI,Think,29,2,,29.069767441860467
4622,55MNI,Think,29,3,,1.1627906976744187
4623,55MNI,Think,29,4,,0.0
4624,55MNI,Think,29,5,,0.0
4625,55MNI,No-Think,5,1,0.4660947712418301,
4626,55MNI,No-Think,5,2,0.4675245098039216,
4627,55MNI,No-Think,5,3,0.5069444444444444,
4628,55MNI,No-Think,5,4,0.5,
4629,55MNI,No-Think,5,5,0.5,
4630,55MNI,No-Think,6,1,0.4738562091503268,
4631,55MNI,No-Think,6,2,0.48937908496732024,
4632,55MNI,No-Think,6,3,0.49673202614379086,
4633,55MNI,No-Think,6,4,0.5095996732026145,
4634,55MNI,No-Think,6,5,0.49571078431372545,
4635,55MNI,No-Think,7,1,0.5275735294117647,
4636,55MNI,No-Think,7,2,0.4955065359477124,
4637,55MNI,No-Think,7,3,0.44914215686274517,
4638,55MNI,No-Think,7,4,0.45853758169934644,
4639,55MNI,No-Think,7,5,0.48876633986928103,
4640,55MNI,No-Think,8,1,0.5,
4641,55MNI,No-Think,8,2,0.49959150326797386,
4642,55MNI,No-Think,8,3,0.5549428104575163,
4643,55MNI,No-Think,8,4,0.4724264705882353,
4644,55MNI,No-Think,8,5,0.48876633986928103,
4645,55MNI,No-Think,9,1,0.4930555555555556,
4646,55MNI,No-Think,9,2,0.45016339869281047,
4647,55MNI,No-Think,9,3,0.4665032679738562,
4648,55MNI,No-Think,9,4,0.48713235294117646,
4649,55MNI,No-Think,9,5,0.49571078431372545,
4650,55MNI,No-Think,10,1,0.5187908496732027,
4651,55MNI,No-Think,10,2,0.6174428104575163,
4652,55MNI,No-Think,10,3,0.5234885620915033,
4653,55MNI,No-Think,10,4,0.5034722222222222,
4654,55MNI,No-Think,10,5,0.5034722222222222,
4655,55MNI,No-Think,11,1,0.4834558823529412,
4656,55MNI,No-Think,11,2,0.4959150326797385,
4657,55MNI,No-Think,11,3,0.5065359477124183,
4658,55MNI,No-Think,11,4,0.5183823529411764,
4659,55MNI,No-Think,11,5,0.5165441176470589,
4660,55MNI,No-Think,12,1,0.49387254901960786,
4661,55MNI,No-Think,12,2,0.5228758169934641,
4662,55MNI,No-Think,12,3,0.516952614379085,
4663,55MNI,No-Think,12,4,0.5330882352941176,
4664,55MNI,No-Think,12,5,0.5138888888888888,
4665,55MNI,No-Think,13,1,0.4895833333333333,
4666,55MNI,No-Think,13,2,0.4667075163398693,
4667,55MNI,No-Think,13,3,0.523080065359477,
4668,55MNI,No-Think,13,4,0.4959150326797385,
4669,55MNI,No-Think,13,5,0.50265522875817,
4670,55MNI,No-Think,14,1,0.4791666666666667,
4671,55MNI,No-Think,14,2,0.45526960784313725,
4672,55MNI,No-Think,14,3,0.49959150326797386,
4673,55MNI,No-Think,14,4,0.5234885620915033,
4674,55MNI,No-Think,14,5,0.5208333333333334,
4675,55MNI,No-Think,15,1,0.4895833333333333,
4676,55MNI,No-Think,15,2,0.5055147058823529,
4677,55MNI,No-Think,15,3,0.553921568627451,
4678,55MNI,No-Think,15,4,0.5243055555555556,
4679,55MNI,No-Think,15,5,0.5138888888888888,
4680,55MNI,No-Think,16,1,0.4652777777777778,
4681,55MNI,No-Think,16,2,0.5241013071895425,
4682,55MNI,No-Think,16,3,0.53125,
4683,55MNI,No-Think,16,4,0.5138888888888888,
4684,55MNI,No-Think,16,5,0.5,
4685,55MNI,No-Think,17,1,0.4877450980392157,
4686,55MNI,No-Think,17,2,0.5161356209150326,
4687,55MNI,No-Think,17,3,0.5173611111111112,
4688,55MNI,No-Think,17,4,0.5,
4689,55MNI,No-Think,17,5,0.5,
4690,55MNI,No-Think,18,1,0.4861111111111111,
4691,55MNI,No-Think,18,2,0.48508986928104575,
4692,55MNI,No-Think,18,3,0.4879493464052288,
4693,55MNI,No-Think,18,4,0.47058823529411764,
4694,55MNI,No-Think,18,5,0.5,
4695,55MNI,No-Think,19,1,0.4973447712418301,
4696,55MNI,No-Think,19,2,0.4810049019607844,
4697,55MNI,No-Think,19,3,0.4828431372549019,
4698,55MNI,No-Think,19,4,0.5104166666666666,
4699,55MNI,No-Think,19,5,0.5,
4700,55MNI,No-Think,20,1,0.5042892156862745,
4701,55MNI,No-Think,20,2,0.49938725490196084,
4702,55MNI,No-Think,20,3,0.4865196078431372,
4703,55MNI,No-Think,20,4,0.5173611111111112,
4704,55MNI,No-Think,20,5,0.5034722222222222,
4705,55MNI,No-Think,21,1,0.4965277777777778,
4706,55MNI,No-Think,21,2,0.5343137254901962,
4707,55MNI,No-Think,21,3,0.48672385620915026,
4708,55MNI,No-Think,21,4,0.4699754901960784,
4709,55MNI,No-Think,21,5,0.520016339869281,
4710,55MNI,No-Think,22,1,0.4930555555555556,
4711,55MNI,No-Think,22,2,0.43137254901960786,
4712,55MNI,No-Think,22,3,0.5578022875816994,
4713,55MNI,No-Think,22,4,0.5236928104575163,
4714,55MNI,No-Think,22,5,0.5408496732026143,
4715,55MNI,No-Think,23,1,0.4965277777777778,
4716,55MNI,No-Think,23,2,0.5298202614379085,
4717,55MNI,No-Think,23,3,0.4613970588235295,
4718,55MNI,No-Think,23,4,0.44730392156862747,
4719,55MNI,No-Think,23,5,0.4844771241830065,
4720,55MNI,No-Think,24,1,0.5077614379084967,
4721,55MNI,No-Think,24,2,0.5271650326797386,
4722,55MNI,No-Think,24,3,0.5271650326797386,
4723,55MNI,No-Think,24,4,0.48018790849673204,
4724,55MNI,No-Think,24,5,0.49571078431372545,
4725,55MNI,No-Think,25,1,0.5275735294117647,
4726,55MNI,No-Think,25,2,0.5665849673202614,
4727,55MNI,No-Think,25,3,0.5002042483660131,
4728,55MNI,No-Think,25,4,0.4940767973856209,
4729,55MNI,No-Think,25,5,0.5173611111111112,
4730,55MNI,No-Think,26,1,0.5016339869281046,
4731,55MNI,No-Think,26,2,0.5357434640522877,
4732,55MNI,No-Think,26,3,0.4852941176470588,
4733,55MNI,No-Think,26,4,0.5,
4734,55MNI,No-Think,26,5,0.5,
4735,55MNI,No-Think,27,1,0.4722222222222222,
4736,55MNI,No-Think,27,2,0.6149918300653594,
