,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
212,No-Think,Neutral,Vivant,Org,1069155,1,1651,skunk.png,Faces_276_h.jpg,5
213,No-Think,Emotion,Vivant,NonOrg,1073590,2,1003,beachpaddle01a.png,People_233_h.jpg,5
214,No-Think,Neutral,Vivant,NonOrg,1077408,2,1053,bicycle.png,Faces_045_h.jpg,5
215,No-Think,Emotion,Vivant,Org,1081193,1,1384,rockbass.png,People_240_h.jpg,5
216,Think,Neutral,Non vivant,Org,1085278,2,1019,hen.png,Objects_082_h.jpg,5
217,Baseline,Emotion,Non vivant,NonOrg,1089046,2,812,aceofdiamond.png,Black.jpg,5
218,Think,Neutral,Non vivant,Org,1092848,2,930,lion.png,Landscapes_038_h.jpg,5
219,Baseline,Emotion,Non vivant,NonOrg,1096582,2,1117,balloon01b.png,Black.jpg,5
220,Baseline,Neutral,Vivant,Org,1100434,1,1304,kangaroo.png,Black.jpg,5
221,Think,Neutral,Vivant,Org,1104685,1,917,beaver.png,People_155_h.jpg,5
222,Baseline,Neutral,Vivant,NonOrg,1108570,2,506,alarmclock02b.png,Black.jpg,5
223,Baseline,Emotion,Vivant,NonOrg,1111955,2,1067,toytractor01b.png,Black.jpg,5
224,No-Think,Emotion,Vivant,Org,1115706,1,1080,stuffedpuffin.png,People_227_h.jpg,5
225,Think,Emotion,Non vivant,NonOrg,1119608,2,1118,scotchtape.png,Landscapes_007_h.jpg,5
226,Baseline,Emotion,Vivant,Org,1123710,1,815,tiger02.png,Black.jpg,5
227,Think,Emotion,Vivant,Org,1127211,1,697,tern.png,People_198_h.jpg,5
228,No-Think,Neutral,Vivant,Org,1130562,1,1217,siamesecat.png,People_146_h.jpg,5
229,No-Think,Emotion,Non vivant,Org,1134664,1,567,swallow.png,Objects_144_h.jpg,5
230,Baseline,Neutral,Non vivant,NonOrg,1137965,2,736,armchair01.png,Black.jpg,5
231,Think,Neutral,Non vivant,NonOrg,1141483,2,593,usbcable01b.png,Landscapes_048_h.jpg,5
232,Baseline,Emotion,Vivant,NonOrg,1144801,2,1292,binoculars01b.png,Black.jpg,5
233,No-Think,Neutral,Vivant,NonOrg,1152404,2,771,backfloat.png,People_109_h.jpg,5
234,Think,Emotion,Vivant,NonOrg,1155989,1,1029,airhockeypaddle01a.png,Animals_032_h.jpg,5
235,No-Think,Emotion,Vivant,NonOrg,1159707,2,971,antenna.png,People_216_h.jpg,5
236,Think,Emotion,Non vivant,Org,1166893,2,733,tortoise01.png,Objects_233_h.jpg,6
237,Baseline,Emotion,Vivant,Org,1170394,1,857,tiger02.png,Black.jpg,6
238,Think,Emotion,Non vivant,Org,1177447,2,706,toad.png,Objects_138_h.jpg,6
239,Baseline,Emotion,Vivant,NonOrg,1180965,2,558,toytractor01b.png,Black.jpg,6
240,Baseline,Emotion,Vivant,Org,1184383,1,581,sturgeon.png,Black.jpg,6
241,Think,Neutral,Non vivant,Org,1187751,2,1410,lion.png,Landscapes_038_h.jpg,6
242,Think,Neutral,Non vivant,NonOrg,1191870,2,609,bikehelmet.png,Landscapes_034_h.jpg,6
243,No-Think,Emotion,Vivant,NonOrg,1195304,2,496,antenna.png,People_216_h.jpg,6
244,No-Think,Neutral,Non vivant,NonOrg,1198572,2,661,banjo.png,Objects_099_h.jpg,6
245,Baseline,Emotion,Non vivant,Org,1201907,1,608,squirrel.png,Black.jpg,6
246,Baseline,Neutral,Vivant,Org,1205358,1,401,moose.png,Black.jpg,6
247,Think,Emotion,Vivant,NonOrg,1208559,1,1375,bassguitar.png,People_208_h.jpg,6
248,No-Think,Emotion,Vivant,Org,1215912,1,908,rockbass.png,People_240_h.jpg,6
249,No-Think,Neutral,Vivant,Org,1219680,1,1109,siamesecat.png,People_146_h.jpg,6
250,Think,Emotion,Non vivant,NonOrg,1223765,2,523,scotchtape.png,Landscapes_007_h.jpg,6
251,Think,Neutral,Non vivant,NonOrg,1227333,2,517,usbcable01b.png,Landscapes_048_h.jpg,6
252,No-Think,Neutral,Non vivant,Org,1234086,1,888,killerwhale.png,Objects_214_h.jpg,6
253,Think,Neutral,Non vivant,Org,1237771,2,1122,hen.png,Objects_082_h.jpg,6
254,No-Think,Emotion,Non vivant,NonOrg,1241822,2,505,scale01b.png,Objects_127_h.jpg,6
255,Baseline,Neutral,Vivant,NonOrg,1245174,2,464,alarmclock02b.png,Black.jpg,6
256,Baseline,Neutral,Non vivant,NonOrg,1248392,2,518,armchair01.png,Black.jpg,6
257,Baseline,Neutral,Vivant,Org,1251693,1,741,kangaroo.png,Black.jpg,6
258,No-Think,Neutral,Vivant,Org,1255161,1,674,skunk.png,Faces_276_h.jpg,6
259,Think,Emotion,Vivant,Org,1258646,1,640,tern.png,People_198_h.jpg,6
260,Baseline,Emotion,Non vivant,NonOrg,1262214,2,774,aceofdiamond.png,Black.jpg,6
261,No-Think,Emotion,Non vivant,Org,1266032,1,1011,swallow.png,Objects_144_h.jpg,6
262,No-Think,Emotion,Vivant,Org,1269700,1,670,stuffedpuffin.png,People_227_h.jpg,6
263,Baseline,Neutral,Vivant,NonOrg,1273418,2,624,bib.png,Black.jpg,6
264,Think,Emotion,Vivant,NonOrg,1276836,1,932,airhockeypaddle01a.png,Animals_032_h.jpg,6
265,No-Think,Emotion,Vivant,NonOrg,1280621,2,577,beachpaddle01a.png,People_233_h.jpg,6
266,Baseline,Neutral,Non vivant,NonOrg,1284189,2,987,alarmclock01.png,Black.jpg,6
267,Think,Neutral,Vivant,Org,1294560,1,515,caribou01.png,Faces_308_h.jpg,6
268,Baseline,Neutral,Non vivant,Org,1297928,1,764,dromedary.png,Black.jpg,6
269,Think,Neutral,Vivant,Org,1301429,1,571,beaver.png,People_155_h.jpg,6
270,Think,Neutral,Vivant,NonOrg,1304930,1,971,baseball01a.png,Faces_024_h.jpg,6
271,Think,Emotion,Non vivant,NonOrg,1308882,2,813,toaster02.png,Objects_151_h.jpg,6
272,No-Think,Emotion,Non vivant,Org,1312633,1,837,sheep.png,Landscapes_139_h.jpg,6
273,No-Think,Neutral,Vivant,NonOrg,1316385,2,496,backfloat.png,People_109_h.jpg,6
274,Baseline,Emotion,Non vivant,Org,1319769,1,1166,cow.png,Black.jpg,6
275,No-Think,Neutral,Non vivant,NonOrg,1323904,2,609,bandage.png,Objects_204_h.jpg,6
276,No-Think,Neutral,Non vivant,Org,1327573,1,490,raccoon.png,Objects_169_h.jpg,6
277,Think,Neutral,Vivant,NonOrg,1331091,1,614,amphora.png,People_105_h.jpg,6
278,Think,Emotion,Non vivant,Org,1334609,2,726,tortoise01.png,Objects_233_h.jpg,7
279,No-Think,Neutral,Vivant,Org,1338243,1,472,skunk.png,Faces_276_h.jpg,7
280,No-Think,Emotion,Vivant,Org,1341545,1,414,stuffedpuffin.png,People_227_h.jpg,7
281,Baseline,Emotion,Vivant,NonOrg,1399050,2,653,binoculars01b.png,Black.jpg,7
282,Think,Emotion,Vivant,Org,1402652,1,625,saintbernard.png,People_222_h.jpg,7
