,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
111,Think,Emotion,Non vivant,NonOrg,612581,2,911,scotchtape.png,Landscapes_007_h.jpg,3
112,No-Think,Emotion,Non vivant,Org,616282,1,707,squirrel.png,Objects_157_h.jpg,3
113,Baseline,Neutral,Non vivant,NonOrg,624486,1,1219,banjo.png,Black.jpg,3
114,No-Think,Neutral,Vivant,Org,632856,1,1842,moose.png,Faces_224_h.jpg,3
115,Baseline,Neutral,Vivant,NonOrg,637657,2,571,bicycle.png,Black.jpg,3
116,No-Think,Neutral,Vivant,Org,641226,1,1363,kangaroo.png,People_138_h.jpg,3
117,No-Think,Emotion,Vivant,Org,645627,1,769,sturgeon.png,Faces_366_h.jpg,3
118,Think,Emotion,Non vivant,Org,649412,2,1005,toad.png,Objects_138_h.jpg,3
119,No-Think,Emotion,Non vivant,Org,666085,1,1555,cow.png,Landscapes_026_h.jpg,3
120,Baseline,Emotion,Vivant,NonOrg,670487,2,1031,antenna.png,Black.jpg,3
121,Baseline,Neutral,Non vivant,Org,674289,1,659,raccoon.png,Black.jpg,3
122,Think,Neutral,Non vivant,NonOrg,677790,2,919,bikehelmet.png,Landscapes_034_h.jpg,3
123,Think,Emotion,Vivant,Org,681641,1,1070,saintbernard.png,People_222_h.jpg,3
124,No-Think,Neutral,Vivant,NonOrg,685510,2,1430,bib.png,Faces_044_h.jpg,3
125,Baseline,Emotion,Non vivant,NonOrg,689828,2,1098,dice02a.png,Black.jpg,3
126,No-Think,Neutral,Non vivant,Org,693613,1,822,blackbear.png,Objects_085_h.jpg,3
127,Baseline,Emotion,Non vivant,NonOrg,697131,2,795,scale01b.png,Black.jpg,3
128,No-Think,Neutral,Non vivant,NonOrg,700866,2,1285,armchair01.png,Objects_043_h.jpg,3
129,Baseline,Emotion,Vivant,Org,705051,1,654,rockbass.png,Black.jpg,3
130,Think,Neutral,Vivant,Org,708369,2,1153,beaver.png,People_155_h.jpg,3
131,No-Think,Neutral,Non vivant,NonOrg,712253,2,1051,alarmclock01.png,Landscapes_049_h.jpg,3
132,Baseline,Emotion,Vivant,NonOrg,716105,2,1069,beachpaddle01a.png,Black.jpg,4
133,No-Think,Neutral,Non vivant,Org,720123,1,560,blackbear.png,Objects_085_h.jpg,4
134,No-Think,Neutral,Vivant,Org,726692,1,700,moose.png,Faces_224_h.jpg,4
135,Think,Neutral,Vivant,NonOrg,730310,1,752,baseball01a.png,Faces_024_h.jpg,4
136,Think,Emotion,Vivant,NonOrg,733795,1,708,airhockeypaddle01a.png,Animals_032_h.jpg,4
137,Baseline,Emotion,Non vivant,NonOrg,737330,2,550,dice02a.png,Black.jpg,4
138,Think,Neutral,Non vivant,Org,743799,2,757,lion.png,Landscapes_038_h.jpg,4
139,Think,Emotion,Non vivant,Org,750985,2,947,toad.png,Objects_138_h.jpg,4
140,Baseline,Neutral,Non vivant,Org,754603,1,707,raccoon.png,Black.jpg,4
141,Baseline,Neutral,Vivant,NonOrg,758055,2,465,backfloat.png,Black.jpg,4
142,No-Think,Emotion,Vivant,NonOrg,761506,2,1691,binoculars01b.png,Animals_045_h.jpg,4
143,Think,Neutral,Non vivant,Org,766175,2,911,hen.png,Objects_082_h.jpg,4
144,No-Think,Emotion,Vivant,NonOrg,770126,2,1397,toytractor01b.png,People_129_h.jpg,4
145,No-Think,Neutral,Vivant,NonOrg,781464,2,1164,alarmclock02b.png,People_048_h.jpg,4
146,No-Think,Emotion,Vivant,Org,785449,1,1395,tiger02.png,People_202_h.jpg,4
147,Baseline,Neutral,Vivant,Org,789517,1,1342,skunk.png,Black.jpg,4
148,Baseline,Neutral,Non vivant,Org,793652,1,456,killerwhale.png,Black.jpg,4
149,No-Think,Neutral,Vivant,NonOrg,797020,2,624,bib.png,Faces_044_h.jpg,4
150,Baseline,Emotion,Vivant,NonOrg,800305,2,885,antenna.png,Black.jpg,4
151,Baseline,Neutral,Non vivant,NonOrg,804089,2,572,banjo.png,Black.jpg,4
152,No-Think,Emotion,Non vivant,NonOrg,807691,2,1070,balloon01b.png,Landscapes_004_h.jpg,4
153,Baseline,Neutral,Non vivant,NonOrg,818462,2,851,bandage.png,Black.jpg,4
154,Baseline,Emotion,Non vivant,NonOrg,821996,2,405,scale01b.png,Black.jpg,4
155,Baseline,Emotion,Non vivant,Org,825264,1,448,swallow.png,Black.jpg,4
156,No-Think,Neutral,Non vivant,Org,831550,1,436,dromedary.png,Landscapes_073_h.jpg,4
157,Baseline,Neutral,Vivant,Org,834985,1,497,siamesecat.png,Black.jpg,4
158,Think,Neutral,Vivant,NonOrg,838336,1,1143,amphora.png,People_105_h.jpg,4
159,No-Think,Emotion,Non vivant,Org,842454,1,976,cow.png,Landscapes_026_h.jpg,4
160,Think,Neutral,Vivant,Org,846423,1,947,beaver.png,People_155_h.jpg,4
161,No-Think,Emotion,Non vivant,NonOrg,850141,2,879,aceofdiamond.png,Objects_109_h.jpg,4
162,No-Think,Emotion,Non vivant,Org,853976,1,659,squirrel.png,Objects_157_h.jpg,4
