,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
212,Baseline,Emotion,Non vivant,NonOrg,1250362,2,1321,dice02a.png,Black.jpg,6
213,Think,Neutral,Non vivant,Org,1254564,2,1585,dromedary.png,Landscapes_073_h.jpg,6
214,Think,Neutral,Non vivant,NonOrg,1258832,2,1302,armchair01.png,Objects_043_h.jpg,6
215,Think,Neutral,Vivant,NonOrg,1262833,1,1352,bib.png,Faces_044_h.jpg,6
216,Baseline,Neutral,Non vivant,Org,1266935,1,603,raccoon.png,Black.jpg,6
217,No-Think,Neutral,Non vivant,NonOrg,1270320,2,780,usbcable01b.png,Landscapes_048_h.jpg,6
218,Think,Neutral,Vivant,NonOrg,1273971,1,1265,alarmclock02b.png,People_048_h.jpg,6
219,No-Think,Neutral,Vivant,Org,1278206,1,1004,beaver.png,People_155_h.jpg,6
220,Baseline,Emotion,Vivant,NonOrg,1282058,2,651,antenna.png,Black.jpg,6
221,Baseline,Neutral,Non vivant,NonOrg,1285359,2,435,bandage.png,Black.jpg,6
222,Baseline,Neutral,Vivant,NonOrg,1288677,2,824,bicycle.png,Black.jpg,6
223,Think,Neutral,Vivant,Org,1295263,1,1080,moose.png,Faces_224_h.jpg,6
224,Baseline,Emotion,Vivant,Org,1299048,1,566,rockbass.png,Black.jpg,6
225,Baseline,Neutral,Vivant,Org,1302566,1,618,siamesecat.png,Black.jpg,6
226,Think,Emotion,Vivant,Org,1306017,1,1462,tiger02.png,People_202_h.jpg,6
227,No-Think,Emotion,Vivant,Org,1310335,1,985,saintbernard.png,People_222_h.jpg,6
228,Baseline,Emotion,Non vivant,Org,1314270,1,625,swallow.png,Black.jpg,6
229,Think,Emotion,Non vivant,Org,1320673,2,1199,squirrel.png,Objects_157_h.jpg,6
230,Baseline,Emotion,Vivant,NonOrg,1324641,2,1335,beachpaddle01a.png,Black.jpg,6
231,No-Think,Emotion,Non vivant,Org,1328692,1,1297,tortoise01.png,Objects_233_h.jpg,6
232,Think,Emotion,Non vivant,Org,1337379,2,1834,cow.png,Landscapes_026_h.jpg,6
233,Think,Neutral,Non vivant,NonOrg,1349367,2,2086,alarmclock01.png,Landscapes_049_h.jpg,6
234,Think,Neutral,Non vivant,Org,1354086,2,1298,blackbear.png,Objects_085_h.jpg,6
