,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
89,Think,Neutral,Vivant,NonOrg,502693,1,1486,bicycle.png,Faces_045_h.jpg,2
90,Think,Emotion,Vivant,Org,506962,1,1413,rockbass.png,People_240_h.jpg,2
91,Think,Neutral,Non vivant,Org,511330,2,1434,killerwhale.png,Objects_214_h.jpg,2
92,No-Think,Neutral,Non vivant,Org,515715,1,1576,lion.png,Landscapes_038_h.jpg,2
93,Baseline,Neutral,Non vivant,NonOrg,520183,2,1277,alarmclock01.png,Black.jpg,2
94,Baseline,Neutral,Vivant,NonOrg,524185,2,467,alarmclock02b.png,Black.jpg,2
95,Baseline,Neutral,Non vivant,NonOrg,527686,2,525,armchair01.png,Black.jpg,2
96,No-Think,Neutral,Vivant,NonOrg,530988,2,1241,amphora.png,People_105_h.jpg,3
97,Baseline,Emotion,Vivant,Org,552996,1,809,tiger02.png,Black.jpg,3
98,Baseline,Neutral,Non vivant,Org,556664,1,528,dromedary.png,Black.jpg,3
99,No-Think,Neutral,Non vivant,NonOrg,563384,2,2681,bikehelmet.png,Landscapes_034_h.jpg,3
100,No-Think,Neutral,Non vivant,Org,568886,1,601,lion.png,Landscapes_038_h.jpg,3
101,Think,Emotion,Non vivant,Org,572170,2,949,sheep.png,Landscapes_139_h.jpg,3
102,Think,Emotion,Vivant,Org,575872,1,1626,stuffedpuffin.png,People_227_h.jpg,3
103,Baseline,Neutral,Non vivant,NonOrg,580224,2,922,alarmclock01.png,Black.jpg,3
104,No-Think,Emotion,Non vivant,NonOrg,583808,2,1530,scotchtape.png,Landscapes_007_h.jpg,3
105,Think,Neutral,Vivant,Org,588193,1,1419,siamesecat.png,People_146_h.jpg,3
106,Think,Emotion,Non vivant,NonOrg,592328,2,2174,scale01b.png,Objects_127_h.jpg,3
107,Think,Emotion,Vivant,NonOrg,597214,1,1778,beachpaddle01a.png,People_233_h.jpg,3
108,Baseline,Neutral,Non vivant,Org,601665,1,546,blackbear.png,Black.jpg,3
109,Think,Emotion,Vivant,NonOrg,604883,1,1359,antenna.png,People_216_h.jpg,3
110,No-Think,Emotion,Vivant,NonOrg,609068,2,1024,airhockeypaddle01a.png,Animals_032_h.jpg,3
111,Think,Neutral,Vivant,NonOrg,613020,1,2480,backfloat.png,People_109_h.jpg,3
112,No-Think,Neutral,Vivant,Org,618272,1,1548,caribou01.png,Faces_308_h.jpg,3
113,No-Think,Emotion,Vivant,NonOrg,622640,2,1526,bassguitar.png,People_208_h.jpg,3
114,Baseline,Neutral,Vivant,Org,627142,1,1033,moose.png,Black.jpg,3
115,Baseline,Emotion,Vivant,Org,631043,1,1223,sturgeon.png,Black.jpg,3
116,No-Think,Emotion,Non vivant,Org,635045,1,1153,toad.png,Objects_138_h.jpg,3
117,Baseline,Emotion,Non vivant,NonOrg,638997,2,909,balloon01b.png,Black.jpg,3
118,Baseline,Emotion,Non vivant,Org,642715,1,1261,squirrel.png,Black.jpg,3
119,Think,Neutral,Non vivant,Org,646649,1,2571,killerwhale.png,Objects_214_h.jpg,3
120,Baseline,Emotion,Vivant,NonOrg,652135,2,2132,binoculars01b.png,Black.jpg,3
121,No-Think,Neutral,Non vivant,Org,657270,1,941,hen.png,Objects_082_h.jpg,3
122,Think,Neutral,Non vivant,NonOrg,661105,2,1053,banjo.png,Objects_099_h.jpg,3
123,Think,Emotion,Non vivant,NonOrg,664923,2,1620,dice02a.png,Landscapes_025_h.jpg,3
124,No-Think,Emotion,Non vivant,NonOrg,669458,2,1397,toaster02.png,Objects_151_h.jpg,3
125,Think,Emotion,Non vivant,Org,673843,2,1686,swallow.png,Objects_144_h.jpg,3
126,Think,Neutral,Non vivant,Org,678345,2,1296,raccoon.png,Objects_169_h.jpg,3
127,Baseline,Emotion,Non vivant,NonOrg,682330,2,794,aceofdiamond.png,Black.jpg,3
128,Baseline,Neutral,Non vivant,NonOrg,686015,2,811,armchair01.png,Black.jpg,3
129,Think,Neutral,Non vivant,NonOrg,689766,2,1549,bandage.png,Objects_204_h.jpg,3
130,Think,Neutral,Vivant,Org,694335,1,2237,skunk.png,Faces_276_h.jpg,3
131,Think,Emotion,Vivant,Org,699503,1,1911,rockbass.png,People_240_h.jpg,3
132,No-Think,Neutral,Vivant,NonOrg,704405,2,2792,baseball01a.png,Faces_024_h.jpg,3
133,No-Think,Emotion,Vivant,Org,710141,1,883,tern.png,People_198_h.jpg,3
134,Baseline,Neutral,Vivant,NonOrg,713992,2,421,alarmclock02b.png,Black.jpg,3
135,No-Think,Emotion,Vivant,Org,717094,1,1085,saintbernard.png,People_222_h.jpg,3
136,Baseline,Emotion,Vivant,NonOrg,721029,2,1578,toytractor01b.png,Black.jpg,3
137,No-Think,Emotion,Non vivant,Org,725580,1,1375,tortoise01.png,Objects_233_h.jpg,3
138,Think,Neutral,Vivant,NonOrg,729982,1,2005,bicycle.png,Faces_045_h.jpg,3
139,No-Think,Neutral,Non vivant,NonOrg,734784,2,1123,usbcable01b.png,Landscapes_048_h.jpg,3
140,Baseline,Neutral,Vivant,NonOrg,738702,2,942,bib.png,Black.jpg,3
141,No-Think,Neutral,Vivant,Org,742370,1,2096,beaver.png,People_155_h.jpg,3
142,Baseline,Emotion,Non vivant,Org,747322,1,1088,cow.png,Black.jpg,3
143,No-Think,Emotion,Non vivant,NonOrg,751107,2,958,toaster02.png,Objects_151_h.jpg,4
144,Baseline,Emotion,Vivant,Org,754892,1,529,tiger02.png,Black.jpg,4
145,Baseline,Neutral,Non vivant,Org,758226,1,512,dromedary.png,Black.jpg,4
146,No-Think,Emotion,Non vivant,Org,770681,1,874,tortoise01.png,Objects_233_h.jpg,4
147,Think,Neutral,Vivant,Org,774283,1,1284,skunk.png,Faces_276_h.jpg,4
148,Think,Neutral,Non vivant,NonOrg,778551,2,1328,banjo.png,Objects_099_h.jpg,4
149,Baseline,Emotion,Non vivant,Org,782603,1,636,cow.png,Black.jpg,4
150,No-Think,Neutral,Vivant,NonOrg,786271,2,1268,baseball01a.png,Faces_024_h.jpg,4
151,No-Think,Emotion,Vivant,Org,790372,1,1491,saintbernard.png,People_222_h.jpg,4
152,Think,Neutral,Vivant,NonOrg,794757,1,1333,bicycle.png,Faces_045_h.jpg,4
153,Think,Neutral,Non vivant,Org,798742,2,1249,killerwhale.png,Objects_214_h.jpg,4
154,Baseline,Emotion,Non vivant,NonOrg,802961,2,1165,balloon01b.png,Black.jpg,4
155,Think,Emotion,Vivant,NonOrg,806979,1,1812,beachpaddle01a.png,People_233_h.jpg,4
156,Baseline,Neutral,Vivant,Org,811747,1,1148,kangaroo.png,Black.jpg,4
157,Baseline,Emotion,Vivant,Org,815916,1,692,sturgeon.png,Black.jpg,4
158,No-Think,Neutral,Non vivant,Org,819417,1,488,lion.png,Landscapes_038_h.jpg,4
159,No-Think,Emotion,Non vivant,NonOrg,822735,2,1956,scotchtape.png,Landscapes_007_h.jpg,4
160,Think,Emotion,Vivant,Org,827387,1,1310,rockbass.png,People_240_h.jpg,4
161,Baseline,Neutral,Vivant,NonOrg,831738,2,1082,alarmclock02b.png,Black.jpg,4
162,Baseline,Emotion,Vivant,NonOrg,835557,2,814,toytractor01b.png,Black.jpg,4
163,No-Think,Emotion,Non vivant,Org,839425,1,991,toad.png,Objects_138_h.jpg,4
164,Think,Neutral,Vivant,NonOrg,843326,1,1848,backfloat.png,People_109_h.jpg,4
165,Baseline,Neutral,Non vivant,NonOrg,848161,2,651,armchair01.png,Black.jpg,4
166,Baseline,Neutral,Vivant,Org,851529,1,446,moose.png,Black.jpg,4
167,No-Think,Emotion,Vivant,NonOrg,854747,2,1315,bassguitar.png,People_208_h.jpg,4
168,Think,Emotion,Non vivant,Org,858849,1,542,swallow.png,Objects_144_h.jpg,4
169,Think,Emotion,Non vivant,NonOrg,862450,2,1216,scale01b.png,Objects_127_h.jpg,4
170,No-Think,Neutral,Vivant,NonOrg,866335,2,1512,amphora.png,People_105_h.jpg,4
171,No-Think,Emotion,Vivant,NonOrg,870870,2,2277,airhockeypaddle01a.png,Animals_032_h.jpg,4
172,No-Think,Emotion,Vivant,Org,876156,1,1991,tern.png,People_198_h.jpg,4
173,Baseline,Emotion,Non vivant,NonOrg,880874,2,991,aceofdiamond.png,Black.jpg,4
174,No-Think,Neutral,Vivant,Org,884676,1,2293,caribou01.png,Faces_308_h.jpg,4
175,No-Think,Neutral,Vivant,Org,889744,1,544,beaver.png,People_155_h.jpg,4
176,Think,Emotion,Non vivant,Org,893279,2,1388,sheep.png,Landscapes_139_h.jpg,4
