,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
314,No-Think,Neutral,Vivant,NonOrg,1567152,2,1235,baseball01a.png,Faces_024_h.jpg,8
315,Baseline,Neutral,Non vivant,NonOrg,1571387,2,560,armchair01.png,Black.jpg,8
316,Think,Emotion,Vivant,Org,1574888,1,546,stuffedpuffin.png,People_227_h.jpg,8
317,Think,Emotion,Non vivant,NonOrg,1578490,2,694,dice02a.png,Landscapes_025_h.jpg,8
318,No-Think,Neutral,Non vivant,Org,1582024,1,1459,lion.png,Landscapes_038_h.jpg,8
319,Think,Neutral,Vivant,NonOrg,1586309,1,737,backfloat.png,People_109_h.jpg,8
320,Think,Neutral,Non vivant,NonOrg,1589961,2,629,banjo.png,Objects_099_h.jpg,8
321,No-Think,Emotion,Vivant,NonOrg,1593512,2,2564,airhockeypaddle01a.png,Animals_032_h.jpg,8
322,No-Think,Neutral,Non vivant,NonOrg,1599014,2,455,usbcable01b.png,Landscapes_048_h.jpg,8
323,Baseline,Neutral,Vivant,NonOrg,1602249,2,401,alarmclock02b.png,Black.jpg,8
324,Baseline,Neutral,Vivant,Org,1605634,1,462,kangaroo.png,Black.jpg,8
325,Think,Emotion,Non vivant,Org,1624724,2,905,sheep.png,Landscapes_139_h.jpg,8
326,No-Think,Emotion,Vivant,Org,1628442,1,481,tern.png,People_198_h.jpg,8
327,Baseline,Emotion,Vivant,Org,1631577,1,731,sturgeon.png,Black.jpg,8
328,No-Think,Neutral,Vivant,NonOrg,1635245,2,533,amphora.png,People_105_h.jpg,8
329,Baseline,Neutral,Non vivant,NonOrg,1638746,2,488,alarmclock01.png,Black.jpg,8
330,Think,Neutral,Non vivant,Org,1642164,2,733,killerwhale.png,Objects_214_h.jpg,8
331,No-Think,Emotion,Non vivant,NonOrg,1645916,2,719,scotchtape.png,Landscapes_007_h.jpg,8
332,No-Think,Emotion,Non vivant,Org,1649451,1,1075,tortoise01.png,Objects_233_h.jpg,8
333,Think,Neutral,Vivant,Org,1653402,1,771,siamesecat.png,People_146_h.jpg,8
334,Baseline,Neutral,Non vivant,Org,1657154,1,505,blackbear.png,Black.jpg,8
335,Baseline,Emotion,Non vivant,NonOrg,1660322,2,528,aceofdiamond.png,Black.jpg,8
336,Think,Emotion,Non vivant,Org,1663856,2,657,swallow.png,Objects_144_h.jpg,8
337,Think,Emotion,Vivant,NonOrg,1667541,1,906,antenna.png,People_216_h.jpg,8
338,Think,Emotion,Non vivant,NonOrg,1671326,2,1095,scale01b.png,Objects_127_h.jpg,8
339,No-Think,Neutral,Non vivant,Org,1675294,1,1169,hen.png,Objects_082_h.jpg,8
340,Baseline,Emotion,Vivant,NonOrg,1679446,2,830,binoculars01b.png,Black.jpg,8
341,Baseline,Emotion,Non vivant,Org,1682964,1,450,squirrel.png,Black.jpg,8
342,Baseline,Emotion,Non vivant,NonOrg,1686282,2,425,balloon01b.png,Black.jpg,8
