,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
64,Baseline,Neutral,Vivant,Org,437245,1,1275,moose.png,Black.jpg,2
65,Think,Emotion,Non vivant,NonOrg,441280,2,916,scotchtape.png,Landscapes_007_h.jpg,2
66,Baseline,Emotion,Vivant,NonOrg,445181,2,1500,toytractor01b.png,Black.jpg,2
67,Baseline,Emotion,Vivant,Org,449566,1,2702,tiger02.png,Black.jpg,2
68,No-Think,Emotion,Vivant,NonOrg,455085,2,2030,antenna.png,People_216_h.jpg,2
69,No-Think,Emotion,Non vivant,NonOrg,459954,2,1375,scale01b.png,Objects_127_h.jpg,2
70,Baseline,Emotion,Vivant,Org,464239,1,756,sturgeon.png,Black.jpg,2
71,No-Think,Emotion,Vivant,Org,468023,1,2527,rockbass.png,People_240_h.jpg,2
72,Think,Neutral,Vivant,NonOrg,473376,1,1852,baseball01a.png,Faces_024_h.jpg,2
73,Baseline,Emotion,Non vivant,Org,478127,1,1435,cow.png,Black.jpg,2
74,Think,Emotion,Non vivant,NonOrg,482446,2,1762,toaster02.png,Objects_151_h.jpg,2
75,Baseline,Neutral,Vivant,Org,487214,1,1130,kangaroo.png,Black.jpg,2
76,Think,Emotion,Vivant,Org,491249,1,1222,saintbernard.png,People_222_h.jpg,2
77,No-Think,Emotion,Non vivant,Org,495417,1,1521,sheep.png,Landscapes_139_h.jpg,2
78,No-Think,Emotion,Vivant,NonOrg,499702,2,1944,beachpaddle01a.png,People_233_h.jpg,2
79,No-Think,Neutral,Non vivant,NonOrg,504488,2,2264,bandage.png,Objects_204_h.jpg,2
80,Think,Emotion,Non vivant,Org,509606,2,2310,toad.png,Objects_138_h.jpg,2
81,No-Think,Neutral,Non vivant,NonOrg,514708,2,2444,banjo.png,Objects_099_h.jpg,2
82,Baseline,Emotion,Non vivant,Org,519944,1,1617,squirrel.png,Black.jpg,2
83,Baseline,Neutral,Non vivant,Org,524262,1,1180,blackbear.png,Black.jpg,2
84,Think,Neutral,Vivant,Org,528414,1,2164,beaver.png,People_155_h.jpg,2
85,Think,Neutral,Non vivant,Org,533499,2,948,lion.png,Landscapes_038_h.jpg,2
86,Baseline,Emotion,Non vivant,NonOrg,537467,2,1002,balloon01b.png,Black.jpg,2
87,Baseline,Neutral,Vivant,NonOrg,541352,2,497,bib.png,Black.jpg,2
88,No-Think,Neutral,Non vivant,Org,544653,2,938,killerwhale.png,Objects_214_h.jpg,2
89,Think,Emotion,Vivant,NonOrg,548555,1,2030,airhockeypaddle01a.png,Animals_032_h.jpg,2
90,Baseline,Neutral,Non vivant,NonOrg,553540,2,1266,armchair01.png,Black.jpg,3
91,Think,Neutral,Non vivant,NonOrg,572681,2,1096,usbcable01b.png,Landscapes_048_h.jpg,3
92,Baseline,Emotion,Vivant,Org,576816,1,1157,tiger02.png,Black.jpg,3
93,No-Think,Neutral,Vivant,Org,583985,1,1204,skunk.png,Faces_276_h.jpg,3
94,Think,Neutral,Vivant,NonOrg,587937,1,1186,baseball01a.png,Faces_024_h.jpg,3
