,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
197,Baseline,Neutral,Vivant,Org,1073934,1,1314,siamesecat.png,Black.jpg,5
198,No-Think,Neutral,Non vivant,NonOrg,1078219,2,1419,bikehelmet.png,Landscapes_034_h.jpg,5
199,No-Think,Neutral,Non vivant,NonOrg,1082421,2,872,usbcable01b.png,Landscapes_048_h.jpg,5
200,No-Think,Neutral,Vivant,Org,1086089,1,911,caribou01.png,Faces_308_h.jpg,5
201,No-Think,Neutral,Vivant,NonOrg,1089841,2,1792,amphora.png,People_105_h.jpg,5
202,Baseline,Neutral,Non vivant,NonOrg,1094459,2,875,bandage.png,Black.jpg,5
203,No-Think,Emotion,Vivant,NonOrg,1098294,2,986,bassguitar.png,People_208_h.jpg,5
204,No-Think,Neutral,Non vivant,Org,1102229,1,1431,lion.png,Landscapes_038_h.jpg,5
205,Think,Neutral,Vivant,NonOrg,1110665,1,1077,alarmclock02b.png,People_048_h.jpg,5
206,Think,Neutral,Vivant,Org,1114534,1,1258,kangaroo.png,People_138_h.jpg,5
207,Think,Emotion,Non vivant,NonOrg,1118768,2,1600,balloon01b.png,Landscapes_004_h.jpg,5
208,No-Think,Neutral,Non vivant,Org,1123037,1,1122,hen.png,Objects_082_h.jpg,5
209,No-Think,Emotion,Non vivant,NonOrg,1127005,2,1504,scotchtape.png,Landscapes_007_h.jpg,5
210,Think,Neutral,Non vivant,NonOrg,1131307,2,2077,alarmclock01.png,Landscapes_049_h.jpg,5
211,Baseline,Emotion,Non vivant,NonOrg,1136425,2,1039,dice02a.png,Black.jpg,5
212,Think,Emotion,Vivant,Org,1140177,1,752,sturgeon.png,Faces_366_h.jpg,5
213,Baseline,Neutral,Non vivant,NonOrg,1143912,2,940,banjo.png,Black.jpg,5
214,No-Think,Emotion,Vivant,NonOrg,1147713,2,809,airhockeypaddle01a.png,Animals_032_h.jpg,5
215,No-Think,Emotion,Vivant,Org,1151365,1,1087,saintbernard.png,People_222_h.jpg,5
216,No-Think,Emotion,Vivant,Org,1155499,1,1509,tern.png,People_198_h.jpg,5
217,Baseline,Neutral,Non vivant,Org,1160068,1,905,raccoon.png,Black.jpg,5
218,Baseline,Neutral,Vivant,NonOrg,1163753,2,651,bicycle.png,Black.jpg,5
219,Baseline,Emotion,Vivant,Org,1167287,1,546,stuffedpuffin.png,Black.jpg,5
220,No-Think,Neutral,Vivant,Org,1170689,1,1051,beaver.png,People_155_h.jpg,5
221,Think,Emotion,Vivant,Org,1174440,1,1029,tiger02.png,People_202_h.jpg,5
222,Baseline,Emotion,Non vivant,NonOrg,1178408,2,648,scale01b.png,Black.jpg,5
223,Think,Emotion,Non vivant,Org,1182043,2,1251,squirrel.png,Objects_157_h.jpg,5
224,Baseline,Emotion,Non vivant,Org,1186195,1,817,swallow.png,Black.jpg,5
225,Baseline,Neutral,Vivant,Org,1189963,1,1340,skunk.png,Black.jpg,5
226,Think,Emotion,Vivant,NonOrg,1194148,1,1547,binoculars01b.png,Animals_045_h.jpg,5
227,Think,Emotion,Vivant,NonOrg,1198483,1,2000,binoculars01b.png,Animals_045_h.jpg,6
228,No-Think,Neutral,Non vivant,NonOrg,1203135,2,1203,bikehelmet.png,Landscapes_034_h.jpg,6
229,Baseline,Emotion,Vivant,NonOrg,1207070,2,1356,antenna.png,Black.jpg,6
230,Think,Emotion,Non vivant,NonOrg,1211255,2,1441,aceofdiamond.png,Objects_109_h.jpg,6
231,No-Think,Neutral,Vivant,NonOrg,1215473,2,2077,amphora.png,People_105_h.jpg,6
232,Think,Neutral,Vivant,NonOrg,1220341,1,960,alarmclock02b.png,People_048_h.jpg,6
233,Think,Emotion,Vivant,Org,1224110,1,951,sturgeon.png,Faces_366_h.jpg,6
234,Think,Neutral,Vivant,Org,1227861,1,1118,moose.png,Faces_224_h.jpg,6
235,Baseline,Neutral,Vivant,Org,1231896,1,1759,siamesecat.png,Black.jpg,6
236,Baseline,Neutral,Vivant,NonOrg,1236331,2,657,backfloat.png,Black.jpg,6
237,Think,Emotion,Non vivant,Org,1239916,2,1045,squirrel.png,Objects_157_h.jpg,6
238,Think,Neutral,Non vivant,Org,1243801,2,870,dromedary.png,Landscapes_073_h.jpg,6
239,No-Think,Emotion,Vivant,Org,1247519,1,1068,tern.png,People_198_h.jpg,6
240,Baseline,Emotion,Vivant,Org,1251487,2,962,rockbass.png,Black.jpg,6
241,No-Think,Emotion,Vivant,Org,1255372,1,723,saintbernard.png,People_222_h.jpg,6
242,Think,Neutral,Vivant,Org,1258840,1,1574,kangaroo.png,People_138_h.jpg,6
243,Baseline,Emotion,Non vivant,NonOrg,1263208,2,770,scale01b.png,Black.jpg,6
244,No-Think,Neutral,Non vivant,NonOrg,1266760,2,654,usbcable01b.png,Landscapes_048_h.jpg,6
245,Baseline,Neutral,Non vivant,Org,1270094,1,1827,raccoon.png,Black.jpg,6
246,Baseline,Neutral,Non vivant,NonOrg,1274896,2,997,bandage.png,Black.jpg,6
247,Think,Neutral,Non vivant,NonOrg,1278814,2,1494,armchair01.png,Objects_043_h.jpg,6
248,Baseline,Neutral,Vivant,NonOrg,1282949,2,510,bicycle.png,Black.jpg,6
249,Baseline,Emotion,Non vivant,NonOrg,1286434,2,504,dice02a.png,Black.jpg,6
250,No-Think,Emotion,Non vivant,Org,1289752,1,995,tortoise01.png,Objects_233_h.jpg,6
251,Think,Emotion,Vivant,Org,1293720,1,950,tiger02.png,People_202_h.jpg,6
252,Baseline,Emotion,Vivant,Org,1297655,1,630,stuffedpuffin.png,Black.jpg,6
253,No-Think,Emotion,Non vivant,Org,1301290,2,1667,toad.png,Objects_138_h.jpg,6
254,No-Think,Emotion,Non vivant,NonOrg,1306008,2,1516,scotchtape.png,Landscapes_007_h.jpg,6
255,No-Think,Neutral,Vivant,NonOrg,1310543,2,1613,baseball01a.png,Faces_024_h.jpg,6
256,Baseline,Emotion,Vivant,NonOrg,1315012,2,690,beachpaddle01a.png,Black.jpg,6
257,No-Think,Emotion,Non vivant,NonOrg,1318563,2,800,toaster02.png,Objects_151_h.jpg,6
258,No-Think,Neutral,Non vivant,Org,1322148,1,802,lion.png,Landscapes_038_h.jpg,6
259,No-Think,Neutral,Non vivant,Org,1325966,1,901,hen.png,Objects_082_h.jpg,6
260,No-Think,Emotion,Vivant,NonOrg,1329634,2,755,airhockeypaddle01a.png,Animals_032_h.jpg,6
261,Think,Emotion,Non vivant,Org,1333169,2,1189,cow.png,Landscapes_026_h.jpg,6
262,Think,Emotion,Vivant,NonOrg,1337387,1,1091,toytractor01b.png,People_129_h.jpg,6
263,Baseline,Neutral,Vivant,Org,1341222,1,1339,skunk.png,Black.jpg,6
264,Baseline,Neutral,Non vivant,Org,1345524,1,611,killerwhale.png,Black.jpg,6
265,Think,Neutral,Non vivant,Org,1348858,2,908,blackbear.png,Objects_085_h.jpg,6
266,Think,Neutral,Vivant,NonOrg,1356478,1,1482,bib.png,Faces_044_h.jpg,6
267,Think,Neutral,Non vivant,NonOrg,1360980,2,832,alarmclock01.png,Landscapes_049_h.jpg,6
268,Baseline,Emotion,Non vivant,Org,1364831,1,1157,sheep.png,Black.jpg,6
269,Baseline,Neutral,Non vivant,NonOrg,1368699,2,918,banjo.png,Black.jpg,6
270,Baseline,Emotion,Non vivant,Org,1372551,1,1993,swallow.png,Black.jpg,6
271,No-Think,Emotion,Vivant,NonOrg,1377536,2,2277,bassguitar.png,People_208_h.jpg,6
272,No-Think,Neutral,Vivant,Org,1382555,1,1307,beaver.png,People_155_h.jpg,6
273,Think,Emotion,Non vivant,NonOrg,1386823,2,821,balloon01b.png,Landscapes_004_h.jpg,6
274,Baseline,Neutral,Vivant,Org,1390324,1,653,skunk.png,Black.jpg,7
275,Think,Neutral,Vivant,Org,1393759,1,932,moose.png,Faces_224_h.jpg,7
276,No-Think,Neutral,Vivant,NonOrg,1397461,2,1347,amphora.png,People_105_h.jpg,7
277,No-Think,Emotion,Non vivant,Org,1429906,1,1493,toad.png,Objects_138_h.jpg,7
278,Think,Emotion,Vivant,Org,1434175,1,712,sturgeon.png,Faces_366_h.jpg,7
