,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
90,Think,Emotion,Vivant,Org,497378,1,1085,tiger02.png,People_202_h.jpg,2
91,No-Think,Neutral,Non vivant,Org,501446,1,886,raccoon.png,Objects_169_h.jpg,2
92,No-Think,Neutral,Vivant,NonOrg,505331,2,1097,bicycle.png,Faces_045_h.jpg,2
93,Baseline,Neutral,Non vivant,Org,509133,1,607,hen.png,Black.jpg,2
94,No-Think,Emotion,Vivant,NonOrg,512534,2,678,beachpaddle01a.png,People_233_h.jpg,2
95,Think,Neutral,Non vivant,Org,516219,2,1242,dromedary.png,Landscapes_073_h.jpg,2
96,Think,Emotion,Non vivant,NonOrg,520471,2,927,aceofdiamond.png,Objects_109_h.jpg,3
97,Think,Emotion,Vivant,Org,555651,1,1010,sturgeon.png,Faces_366_h.jpg,3
98,Baseline,Neutral,Vivant,Org,559536,1,437,caribou01.png,Black.jpg,3
99,Think,Neutral,Non vivant,NonOrg,562654,2,869,alarmclock01.png,Landscapes_049_h.jpg,3
100,No-Think,Emotion,Vivant,NonOrg,566539,2,1188,beachpaddle01a.png,People_233_h.jpg,3
101,No-Think,Neutral,Vivant,Org,570757,1,537,siamesecat.png,People_146_h.jpg,3
102,No-Think,Emotion,Non vivant,NonOrg,574325,2,518,dice02a.png,Landscapes_025_h.jpg,3
103,Think,Neutral,Non vivant,Org,577876,2,488,dromedary.png,Landscapes_073_h.jpg,3
104,Think,Neutral,Vivant,NonOrg,581311,1,878,alarmclock02b.png,People_048_h.jpg,3
105,Baseline,Emotion,Non vivant,NonOrg,585129,2,493,scotchtape.png,Black.jpg,3
106,No-Think,Emotion,Vivant,Org,588497,1,851,stuffedpuffin.png,People_227_h.jpg,3
107,Think,Neutral,Vivant,Org,592249,1,666,moose.png,Faces_224_h.jpg,3
108,Think,Neutral,Non vivant,NonOrg,595600,2,914,armchair01.png,Objects_043_h.jpg,3
109,Baseline,Neutral,Non vivant,Org,599201,1,1118,hen.png,Black.jpg,3
110,Baseline,Neutral,Vivant,NonOrg,603203,2,431,amphora.png,Black.jpg,3
111,Baseline,Neutral,Non vivant,Org,606471,1,508,lion.png,Black.jpg,3
112,No-Think,Emotion,Vivant,Org,609822,1,648,rockbass.png,People_240_h.jpg,3
113,No-Think,Emotion,Non vivant,NonOrg,613507,2,415,scale01b.png,Objects_127_h.jpg,3
114,Baseline,Emotion,Vivant,Org,620293,1,476,tern.png,Black.jpg,3
115,Think,Emotion,Vivant,NonOrg,623544,1,1223,binoculars01b.png,Animals_045_h.jpg,3
116,Baseline,Neutral,Vivant,NonOrg,627479,2,466,baseball01a.png,Black.jpg,3
117,Think,Emotion,Non vivant,NonOrg,630930,2,1098,balloon01b.png,Landscapes_004_h.jpg,3
118,Think,Emotion,Non vivant,Org,634815,2,895,cow.png,Landscapes_026_h.jpg,3
119,Think,Emotion,Vivant,Org,638433,1,867,tiger02.png,People_202_h.jpg,3
120,No-Think,Neutral,Vivant,NonOrg,642085,2,1637,backfloat.png,People_109_h.jpg,3
121,Think,Neutral,Vivant,NonOrg,646486,1,841,bib.png,Faces_044_h.jpg,3
122,No-Think,Emotion,Non vivant,Org,650255,1,1659,sheep.png,Landscapes_139_h.jpg,3
123,No-Think,Neutral,Non vivant,Org,654673,1,527,raccoon.png,Objects_169_h.jpg,3
124,Baseline,Emotion,Non vivant,NonOrg,658174,2,596,toaster02.png,Black.jpg,3
125,Baseline,Emotion,Non vivant,Org,661642,1,620,tortoise01.png,Black.jpg,3
126,Baseline,Neutral,Vivant,Org,665310,1,505,beaver.png,Black.jpg,3
127,No-Think,Emotion,Non vivant,Org,668512,1,501,swallow.png,Objects_144_h.jpg,3
128,No-Think,Neutral,Vivant,NonOrg,675164,2,487,bicycle.png,Faces_045_h.jpg,3
