,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
132,Think,Emotion,Non vivant,NonOrg,628927,2,666,aceofdiamond.png,Objects_109_h.jpg,3
133,No-Think,Neutral,Non vivant,Org,632345,1,712,killerwhale.png,Objects_214_h.jpg,3
134,No-Think,Emotion,Non vivant,Org,635863,1,648,sheep.png,Landscapes_139_h.jpg,3
135,Think,Emotion,Vivant,Org,645550,2,698,tiger02.png,People_202_h.jpg,3
136,Baseline,Emotion,Non vivant,Org,648985,1,987,toad.png,Black.jpg,4
137,Baseline,Neutral,Non vivant,Org,652703,1,953,lion.png,Black.jpg,4
138,Baseline,Emotion,Non vivant,NonOrg,659773,2,414,toaster02.png,Black.jpg,4
139,Think,Emotion,Vivant,Org,663224,1,514,sturgeon.png,Faces_366_h.jpg,4
140,Baseline,Emotion,Vivant,NonOrg,666642,2,505,bassguitar.png,Black.jpg,4
141,No-Think,Emotion,Non vivant,Org,670043,1,534,swallow.png,Objects_144_h.jpg,4
142,Think,Neutral,Vivant,NonOrg,673495,1,696,alarmclock02b.png,People_048_h.jpg,4
143,No-Think,Emotion,Vivant,Org,677179,1,525,stuffedpuffin.png,People_227_h.jpg,4
144,No-Think,Neutral,Vivant,Org,680597,1,860,siamesecat.png,People_146_h.jpg,4
145,Baseline,Neutral,Vivant,Org,684366,1,502,caribou01.png,Black.jpg,4
146,Think,Emotion,Non vivant,NonOrg,687834,2,576,balloon01b.png,Landscapes_004_h.jpg,4
147,Baseline,Emotion,Non vivant,NonOrg,691102,2,446,scotchtape.png,Black.jpg,4
148,No-Think,Emotion,Non vivant,NonOrg,694403,2,490,dice02a.png,Landscapes_025_h.jpg,4
149,Think,Emotion,Non vivant,NonOrg,697888,2,641,aceofdiamond.png,Objects_109_h.jpg,4
150,Think,Emotion,Vivant,NonOrg,704890,1,1101,toytractor01b.png,People_129_h.jpg,4
151,No-Think,Emotion,Vivant,NonOrg,712126,2,615,beachpaddle01a.png,People_233_h.jpg,4
152,Think,Emotion,Non vivant,Org,715661,1,805,cow.png,Landscapes_026_h.jpg,4
153,Baseline,Neutral,Vivant,NonOrg,719263,2,468,amphora.png,Black.jpg,4
154,No-Think,Neutral,Non vivant,NonOrg,722647,2,566,banjo.png,Objects_099_h.jpg,4
155,Think,Neutral,Non vivant,NonOrg,725865,2,1202,alarmclock01.png,Landscapes_049_h.jpg,4
156,Baseline,Neutral,Vivant,Org,729933,1,408,beaver.png,Black.jpg,4
157,Think,Neutral,Vivant,NonOrg,733135,1,691,bib.png,Faces_044_h.jpg,4
158,No-Think,Neutral,Vivant,NonOrg,736753,1,648,bicycle.png,Faces_045_h.jpg,4
159,Think,Neutral,Vivant,Org,740321,1,1221,kangaroo.png,People_138_h.jpg,4
160,No-Think,Emotion,Vivant,NonOrg,744222,2,1128,antenna.png,People_216_h.jpg,4
161,Baseline,Emotion,Vivant,Org,748140,2,589,tern.png,Black.jpg,4
162,No-Think,Neutral,Non vivant,Org,754660,1,822,killerwhale.png,Objects_214_h.jpg,4
163,No-Think,Neutral,Non vivant,NonOrg,758428,2,515,bandage.png,Objects_204_h.jpg,4
164,No-Think,Emotion,Non vivant,NonOrg,761746,2,484,scale01b.png,Objects_127_h.jpg,4
165,Baseline,Emotion,Vivant,NonOrg,765180,2,407,airhockeypaddle01a.png,Black.jpg,4
166,Think,Neutral,Non vivant,Org,771950,2,1474,dromedary.png,Landscapes_073_h.jpg,4
167,Think,Neutral,Vivant,Org,776435,1,695,moose.png,Faces_224_h.jpg,4
168,Think,Neutral,Non vivant,NonOrg,780153,2,482,armchair01.png,Objects_043_h.jpg,4
169,Think,Neutral,Non vivant,Org,783288,2,985,blackbear.png,Objects_085_h.jpg,4
170,Baseline,Neutral,Non vivant,NonOrg,787206,2,1015,usbcable01b.png,Black.jpg,4
171,Think,Emotion,Vivant,NonOrg,791224,2,1686,binoculars01b.png,Animals_045_h.jpg,4
172,Think,Emotion,Non vivant,Org,795726,2,941,squirrel.png,Objects_157_h.jpg,4
173,No-Think,Emotion,Vivant,Org,799327,1,964,rockbass.png,People_240_h.jpg,4
