,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
289,No-Think,Neutral,Non vivant,NonOrg,1755579,2,885,alarmclock01.png,Landscapes_049_h.jpg,8
290,Baseline,Emotion,Non vivant,Org,1759331,1,894,tortoise01.png,Black.jpg,8
291,Think,Neutral,Non vivant,NonOrg,1762999,2,1974,banjo.png,Objects_099_h.jpg,8
292,Baseline,Neutral,Non vivant,NonOrg,1770902,2,866,usbcable01b.png,Black.jpg,8
293,Think,Neutral,Vivant,Org,1774520,1,835,siamesecat.png,People_146_h.jpg,8
294,No-Think,Neutral,Non vivant,Org,1778038,1,945,dromedary.png,Landscapes_073_h.jpg,8
295,Baseline,Emotion,Non vivant,NonOrg,1781890,2,1643,toaster02.png,Black.jpg,8
296,Think,Emotion,Non vivant,NonOrg,1793394,2,2262,scale01b.png,Objects_127_h.jpg,8
297,Baseline,Neutral,Vivant,Org,1803348,1,1718,caribou01.png,Black.jpg,8
298,Baseline,Neutral,Non vivant,Org,1807850,1,2156,hen.png,Black.jpg,8
299,Baseline,Emotion,Non vivant,NonOrg,1812885,2,456,scotchtape.png,Black.jpg,8
300,No-Think,Neutral,Vivant,NonOrg,1823206,2,1016,alarmclock02b.png,People_048_h.jpg,8
301,Think,Emotion,Vivant,NonOrg,1827224,1,1977,antenna.png,People_216_h.jpg,8
302,No-Think,Emotion,Vivant,Org,1832242,1,790,sturgeon.png,Faces_366_h.jpg,8
303,No-Think,Emotion,Vivant,Org,1835794,1,2610,tiger02.png,People_202_h.jpg,8
304,Baseline,Neutral,Non vivant,NonOrg,1841396,2,1756,bikehelmet.png,Black.jpg,8
305,Baseline,Emotion,Vivant,Org,1859920,1,579,saintbernard.png,Black.jpg,8
306,Think,Emotion,Non vivant,Org,1880028,2,2485,swallow.png,Objects_144_h.jpg,8
