,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
283,Think,Emotion,Non vivant,Org,1295139,2,857,squirrel.png,Objects_157_h.jpg,7
284,Baseline,Neutral,Non vivant,NonOrg,1298674,2,427,bandage.png,Black.jpg,7
285,Baseline,Neutral,Non vivant,Org,1301775,1,484,raccoon.png,Black.jpg,7
286,Baseline,Neutral,Vivant,NonOrg,1305243,2,470,backfloat.png,Black.jpg,7
287,No-Think,Emotion,Vivant,Org,1308395,1,574,saintbernard.png,People_222_h.jpg,7
288,No-Think,Neutral,Vivant,Org,1311829,1,1013,caribou01.png,Faces_308_h.jpg,7
289,No-Think,Emotion,Vivant,NonOrg,1315531,2,697,airhockeypaddle01a.png,Animals_032_h.jpg,7
290,Baseline,Neutral,Non vivant,Org,1318982,1,464,killerwhale.png,Black.jpg,7
291,No-Think,Neutral,Non vivant,NonOrg,1322250,2,542,bikehelmet.png,Landscapes_034_h.jpg,7
292,Think,Neutral,Non vivant,Org,1325518,2,1364,dromedary.png,Landscapes_073_h.jpg,7
293,Think,Emotion,Vivant,NonOrg,1329620,2,830,binoculars01b.png,Animals_045_h.jpg,7
294,Baseline,Neutral,Vivant,NonOrg,1333138,2,936,bicycle.png,Black.jpg,7
295,Think,Emotion,Non vivant,Org,1336822,2,671,cow.png,Landscapes_026_h.jpg,7
296,No-Think,Emotion,Non vivant,Org,1340324,1,565,tortoise01.png,Objects_233_h.jpg,7
297,No-Think,Emotion,Non vivant,Org,1343625,1,465,toad.png,Objects_138_h.jpg,7
298,Baseline,Emotion,Vivant,NonOrg,1346793,2,543,antenna.png,Black.jpg,7
299,Think,Neutral,Vivant,Org,1350028,1,823,moose.png,Faces_224_h.jpg,7
300,Baseline,Neutral,Vivant,Org,1353612,1,541,siamesecat.png,Black.jpg,7
301,No-Think,Neutral,Non vivant,Org,1356864,1,882,lion.png,Landscapes_038_h.jpg,7
302,Think,Neutral,Non vivant,Org,1360698,2,993,blackbear.png,Objects_085_h.jpg,7
303,No-Think,Neutral,Non vivant,NonOrg,1364583,2,702,usbcable01b.png,Landscapes_048_h.jpg,7
304,Think,Emotion,Vivant,Org,1368185,1,771,tiger02.png,People_202_h.jpg,7
305,No-Think,Emotion,Non vivant,NonOrg,1371753,2,931,toaster02.png,Objects_151_h.jpg,7
306,No-Think,Emotion,Vivant,NonOrg,1375638,2,560,bassguitar.png,People_208_h.jpg,7
307,No-Think,Emotion,Vivant,Org,1379089,1,576,tern.png,People_198_h.jpg,7
308,Baseline,Emotion,Vivant,Org,1382657,1,429,stuffedpuffin.png,Black.jpg,7
309,No-Think,Neutral,Vivant,Org,1385975,1,425,beaver.png,People_155_h.jpg,7
310,Think,Neutral,Vivant,NonOrg,1389059,1,703,alarmclock02b.png,People_048_h.jpg,7
311,Baseline,Emotion,Non vivant,Org,1392694,1,471,swallow.png,Black.jpg,7
312,No-Think,Emotion,Non vivant,NonOrg,1396062,2,445,scotchtape.png,Landscapes_007_h.jpg,7
313,Think,Neutral,Non vivant,NonOrg,1399230,2,1065,alarmclock01.png,Landscapes_049_h.jpg,7
314,Think,Emotion,Vivant,NonOrg,1403148,1,675,toytractor01b.png,People_129_h.jpg,7
315,No-Think,Neutral,Non vivant,Org,1406650,1,748,lion.png,Landscapes_038_h.jpg,8
316,Baseline,Neutral,Vivant,Org,1410168,1,461,siamesecat.png,Black.jpg,8
317,No-Think,Neutral,Vivant,Org,1413602,1,510,caribou01.png,Faces_308_h.jpg,8
318,No-Think,Emotion,Non vivant,NonOrg,1416987,2,516,toaster02.png,Objects_151_h.jpg,8
319,No-Think,Emotion,Vivant,Org,1420422,1,531,saintbernard.png,People_222_h.jpg,8
320,No-Think,Neutral,Vivant,Org,1427308,1,514,beaver.png,People_155_h.jpg,8
321,No-Think,Emotion,Non vivant,Org,1437128,1,419,tortoise01.png,Objects_233_h.jpg,8
322,No-Think,Emotion,Vivant,NonOrg,1440330,2,409,airhockeypaddle01a.png,Animals_032_h.jpg,8
323,No-Think,Emotion,Non vivant,Org,1443581,1,444,toad.png,Objects_138_h.jpg,8
324,Baseline,Emotion,Vivant,Org,1446815,1,434,rockbass.png,Black.jpg,8
325,No-Think,Emotion,Vivant,NonOrg,1453385,2,457,bassguitar.png,People_208_h.jpg,8
326,Baseline,Emotion,Non vivant,NonOrg,1456619,2,425,scale01b.png,Black.jpg,8
327,Think,Emotion,Vivant,NonOrg,1463455,2,613,binoculars01b.png,Animals_045_h.jpg,8
328,Think,Emotion,Non vivant,Org,1467090,2,600,squirrel.png,Objects_157_h.jpg,8
329,Think,Neutral,Non vivant,Org,1470675,2,629,dromedary.png,Landscapes_073_h.jpg,8
330,No-Think,Neutral,Vivant,NonOrg,1474276,2,767,amphora.png,People_105_h.jpg,8
331,Think,Emotion,Non vivant,NonOrg,1478061,2,759,balloon01b.png,Landscapes_004_h.jpg,8
332,No-Think,Emotion,Vivant,Org,1481862,1,478,tern.png,People_198_h.jpg,8
333,No-Think,Neutral,Non vivant,Org,1485097,1,407,hen.png,Objects_082_h.jpg,8
334,Think,Neutral,Non vivant,NonOrg,1488382,2,914,alarmclock01.png,Landscapes_049_h.jpg,8
335,No-Think,Neutral,Vivant,NonOrg,1492083,2,1205,baseball01a.png,Faces_024_h.jpg,8
336,Think,Neutral,Vivant,NonOrg,1496068,1,774,alarmclock02b.png,People_048_h.jpg,8
337,Think,Emotion,Vivant,Org,1499603,1,601,sturgeon.png,Faces_366_h.jpg,8
338,Think,Emotion,Vivant,Org,1512324,1,757,tiger02.png,People_202_h.jpg,8
339,Baseline,Neutral,Non vivant,NonOrg,1515742,2,414,banjo.png,Black.jpg,8
340,Think,Neutral,Vivant,Org,1519094,1,843,moose.png,Faces_224_h.jpg,8
341,No-Think,Neutral,Non vivant,NonOrg,1522979,2,562,bikehelmet.png,Landscapes_034_h.jpg,8
342,Baseline,Emotion,Non vivant,Org,1529514,1,424,swallow.png,Black.jpg,8
343,Baseline,Emotion,Non vivant,Org,1532716,1,474,sheep.png,Black.jpg,8
344,Think,Neutral,Non vivant,Org,1536100,2,581,blackbear.png,Objects_085_h.jpg,8
345,Think,Emotion,Non vivant,Org,1539752,2,521,cow.png,Landscapes_026_h.jpg,8
346,Think,Neutral,Vivant,Org,1542986,1,799,kangaroo.png,People_138_h.jpg,8
347,Baseline,Emotion,Non vivant,NonOrg,1546471,2,550,dice02a.png,Black.jpg,8
348,Baseline,Neutral,Vivant,NonOrg,1549839,2,432,bicycle.png,Black.jpg,8
349,Baseline,Neutral,Non vivant,Org,1552974,1,426,raccoon.png,Black.jpg,8
350,Think,Neutral,Vivant,NonOrg,1556125,1,741,bib.png,Faces_044_h.jpg,8
351,Think,Emotion,Vivant,NonOrg,1563111,1,624,toytractor01b.png,People_129_h.jpg,8
352,Think,Emotion,Non vivant,NonOrg,1566379,2,465,aceofdiamond.png,Objects_109_h.jpg,8
