,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
110,No-Think,Neutral,Non vivant,NonOrg,596069,2,587,armchair01.png,Objects_043_h.jpg,3
111,Baseline,Neutral,Vivant,Org,599337,1,1079,beaver.png,Black.jpg,3
112,No-Think,Neutral,Non vivant,NonOrg,603088,2,1267,alarmclock01.png,Landscapes_049_h.jpg,3
113,Think,Neutral,Non vivant,Org,607157,2,931,killerwhale.png,Objects_214_h.jpg,3
114,No-Think,Neutral,Vivant,Org,610891,1,1084,kangaroo.png,People_138_h.jpg,3
115,Think,Neutral,Vivant,Org,614893,1,1029,siamesecat.png,People_146_h.jpg,3
116,Baseline,Emotion,Non vivant,NonOrg,618711,2,747,toaster02.png,Black.jpg,3
117,No-Think,Emotion,Non vivant,Org,622396,1,457,cow.png,Landscapes_026_h.jpg,3
118,Baseline,Emotion,Vivant,NonOrg,625664,2,527,bassguitar.png,Black.jpg,3
119,Baseline,Emotion,Non vivant,Org,628865,1,696,toad.png,Black.jpg,3
120,Baseline,Neutral,Non vivant,Org,632566,1,499,hen.png,Black.jpg,3
121,No-Think,Neutral,Vivant,Org,635834,1,787,moose.png,Faces_224_h.jpg,3
122,No-Think,Emotion,Vivant,NonOrg,639619,2,881,binoculars01b.png,Animals_045_h.jpg,3
123,Baseline,Neutral,Non vivant,NonOrg,643354,2,679,usbcable01b.png,Black.jpg,3
124,Baseline,Emotion,Non vivant,NonOrg,646722,2,594,scotchtape.png,Black.jpg,3
125,Baseline,Emotion,Vivant,NonOrg,650123,2,582,airhockeypaddle01a.png,Black.jpg,3
126,No-Think,Neutral,Non vivant,Org,653475,1,598,blackbear.png,Objects_085_h.jpg,3
127,No-Think,Neutral,Vivant,NonOrg,657093,2,753,bib.png,Faces_044_h.jpg,3
128,Think,Emotion,Vivant,NonOrg,660844,1,1057,antenna.png,People_216_h.jpg,3
129,Baseline,Emotion,Vivant,Org,664812,1,934,saintbernard.png,Black.jpg,3
130,No-Think,Emotion,Vivant,Org,668547,1,698,sturgeon.png,Faces_366_h.jpg,3
131,No-Think,Emotion,Non vivant,Org,672282,1,694,squirrel.png,Objects_157_h.jpg,3
132,Baseline,Neutral,Non vivant,Org,675733,1,620,lion.png,Black.jpg,3
133,Think,Neutral,Vivant,NonOrg,679218,1,1714,backfloat.png,People_109_h.jpg,3
134,Baseline,Neutral,Vivant,Org,683820,1,460,caribou01.png,Black.jpg,3
