,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
108,Think,Neutral,Vivant,Org,839515,1,1669,caribou01.png,Faces_308_h.jpg,3
109,Think,Emotion,Vivant,NonOrg,844150,1,1963,bassguitar.png,People_208_h.jpg,3
110,No-Think,Neutral,Non vivant,NonOrg,848918,2,615,armchair01.png,Objects_043_h.jpg,3
111,No-Think,Emotion,Vivant,Org,852486,1,885,sturgeon.png,Faces_366_h.jpg,3
112,Baseline,Emotion,Non vivant,Org,856405,1,589,sheep.png,Black.jpg,3
113,No-Think,Emotion,Non vivant,Org,859989,1,1493,cow.png,Landscapes_026_h.jpg,3
114,Think,Neutral,Non vivant,Org,864291,2,1077,hen.png,Objects_082_h.jpg,3
115,Baseline,Emotion,Vivant,NonOrg,868259,2,896,beachpaddle01a.png,Black.jpg,3
116,No-Think,Emotion,Vivant,NonOrg,871811,2,598,toytractor01b.png,People_129_h.jpg,3
117,Baseline,Neutral,Non vivant,NonOrg,875262,2,569,banjo.png,Black.jpg,3
118,Baseline,Neutral,Non vivant,Org,878697,1,499,killerwhale.png,Black.jpg,3
119,No-Think,Emotion,Non vivant,NonOrg,885249,2,820,balloon01b.png,Landscapes_004_h.jpg,3
120,Think,Neutral,Non vivant,Org,888751,1,510,lion.png,Landscapes_038_h.jpg,3
121,Think,Emotion,Non vivant,Org,892069,2,902,toad.png,Objects_138_h.jpg,3
122,No-Think,Emotion,Vivant,NonOrg,895987,2,1701,binoculars01b.png,Animals_045_h.jpg,3
123,Baseline,Neutral,Vivant,NonOrg,900372,2,512,bicycle.png,Black.jpg,3
124,Think,Emotion,Non vivant,Org,903940,2,1218,tortoise01.png,Objects_233_h.jpg,3
125,Think,Neutral,Vivant,Org,908008,1,1251,beaver.png,People_155_h.jpg,3
126,Baseline,Neutral,Vivant,NonOrg,912226,2,731,backfloat.png,Black.jpg,3
127,Think,Emotion,Non vivant,NonOrg,915978,2,757,scotchtape.png,Landscapes_007_h.jpg,3
128,No-Think,Emotion,Vivant,Org,919646,1,1562,tiger02.png,People_202_h.jpg,3
129,Think,Emotion,Non vivant,NonOrg,924231,2,901,toaster02.png,Objects_151_h.jpg,3
130,No-Think,Neutral,Non vivant,Org,931067,1,593,dromedary.png,Landscapes_073_h.jpg,3
131,Think,Emotion,Vivant,Org,937386,1,589,saintbernard.png,People_222_h.jpg,3
132,Baseline,Emotion,Non vivant,NonOrg,940838,2,820,scale01b.png,Black.jpg,3
133,Baseline,Neutral,Non vivant,NonOrg,944406,2,427,bandage.png,Black.jpg,3
134,No-Think,Neutral,Vivant,Org,947874,1,1277,moose.png,Faces_224_h.jpg,3
135,Think,Neutral,Vivant,NonOrg,952042,1,1184,baseball01a.png,Faces_024_h.jpg,3
136,No-Think,Neutral,Non vivant,Org,956127,1,812,blackbear.png,Objects_085_h.jpg,4
137,Baseline,Emotion,Non vivant,Org,959962,1,453,swallow.png,Black.jpg,4
138,No-Think,Neutral,Non vivant,NonOrg,963330,2,1389,alarmclock01.png,Landscapes_049_h.jpg,4
139,Think,Neutral,Vivant,Org,967448,1,517,caribou01.png,Faces_308_h.jpg,4
140,Baseline,Emotion,Vivant,Org,970699,1,588,stuffedpuffin.png,Black.jpg,4
141,No-Think,Emotion,Non vivant,Org,974101,1,1588,cow.png,Landscapes_026_h.jpg,4
142,Baseline,Emotion,Non vivant,Org,978602,1,570,sheep.png,Black.jpg,4
143,Think,Neutral,Vivant,Org,982104,1,887,beaver.png,People_155_h.jpg,4
144,Think,Neutral,Non vivant,Org,985672,2,1022,lion.png,Landscapes_038_h.jpg,4
145,Baseline,Emotion,Vivant,NonOrg,989573,2,611,beachpaddle01a.png,Black.jpg,4
146,No-Think,Emotion,Vivant,Org,996126,1,942,sturgeon.png,Faces_366_h.jpg,4
147,No-Think,Neutral,Vivant,Org,1000027,1,619,moose.png,Faces_224_h.jpg,4
148,Think,Neutral,Non vivant,Org,1003579,2,664,hen.png,Objects_082_h.jpg,4
