,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
122,Baseline,Emotion,Vivant,Org,616703,1,799,stuffedpuffin.png,Black.jpg,3
123,Think,Emotion,Vivant,Org,620338,1,895,tern.png,People_198_h.jpg,3
124,Think,Neutral,Non vivant,Org,623956,2,997,hen.png,Objects_082_h.jpg,3
125,No-Think,Emotion,Vivant,NonOrg,627974,2,1802,binoculars01b.png,Animals_045_h.jpg,3
126,No-Think,Emotion,Vivant,Org,632509,1,1745,tiger02.png,People_202_h.jpg,3
127,Think,Neutral,Non vivant,NonOrg,643214,2,841,usbcable01b.png,Landscapes_048_h.jpg,3
128,No-Think,Neutral,Non vivant,Org,646832,1,844,dromedary.png,Landscapes_073_h.jpg,3
129,Baseline,Emotion,Vivant,Org,650316,1,418,rockbass.png,Black.jpg,3
130,No-Think,Emotion,Vivant,Org,653634,1,898,sturgeon.png,Faces_366_h.jpg,3
131,Think,Emotion,Non vivant,NonOrg,657402,2,1011,scotchtape.png,Landscapes_007_h.jpg,3
132,Think,Emotion,Non vivant,NonOrg,661454,2,1202,toaster02.png,Objects_151_h.jpg,3
133,No-Think,Neutral,Vivant,NonOrg,665422,2,1483,bib.png,Faces_044_h.jpg,3
134,Think,Emotion,Vivant,Org,673342,1,1694,tern.png,People_198_h.jpg,4
135,No-Think,Neutral,Vivant,NonOrg,677794,2,1373,alarmclock02b.png,People_048_h.jpg,4
136,Baseline,Neutral,Non vivant,Org,682112,1,978,raccoon.png,Black.jpg,4
137,Think,Emotion,Vivant,Org,686114,1,957,saintbernard.png,People_222_h.jpg,4
138,Baseline,Emotion,Non vivant,NonOrg,689865,2,931,dice02a.png,Black.jpg,4
139,Baseline,Emotion,Vivant,NonOrg,693767,2,434,antenna.png,Black.jpg,4
140,No-Think,Emotion,Non vivant,NonOrg,697151,2,608,balloon01b.png,Landscapes_004_h.jpg,4
141,Think,Emotion,Vivant,NonOrg,704137,1,1811,airhockeypaddle01a.png,Animals_032_h.jpg,4
142,Baseline,Emotion,Vivant,NonOrg,708956,2,522,beachpaddle01a.png,Black.jpg,4
143,No-Think,Emotion,Non vivant,NonOrg,712457,2,650,aceofdiamond.png,Objects_109_h.jpg,4
144,No-Think,Neutral,Non vivant,NonOrg,715925,2,969,armchair01.png,Objects_043_h.jpg,4
145,Think,Neutral,Vivant,Org,719560,1,778,caribou01.png,Faces_308_h.jpg,4
146,No-Think,Neutral,Vivant,NonOrg,723261,2,1300,bib.png,Faces_044_h.jpg,4
147,Think,Neutral,Non vivant,NonOrg,727330,2,506,bikehelmet.png,Landscapes_034_h.jpg,4
148,No-Think,Neutral,Non vivant,NonOrg,730498,2,545,alarmclock01.png,Landscapes_049_h.jpg,4
149,Baseline,Emotion,Non vivant,Org,733949,1,815,swallow.png,Black.jpg,4
150,Baseline,Emotion,Vivant,Org,737550,1,467,stuffedpuffin.png,Black.jpg,4
151,Think,Emotion,Vivant,NonOrg,740968,1,1403,bassguitar.png,People_208_h.jpg,4
152,Baseline,Neutral,Non vivant,NonOrg,745170,2,846,banjo.png,Black.jpg,4
153,Think,Emotion,Non vivant,Org,748805,2,1454,toad.png,Objects_138_h.jpg,4
154,No-Think,Neutral,Vivant,Org,753190,1,1757,kangaroo.png,People_138_h.jpg,4
155,No-Think,Neutral,Vivant,Org,757908,1,858,moose.png,Faces_224_h.jpg,4
156,Think,Neutral,Non vivant,Org,761693,1,1086,lion.png,Landscapes_038_h.jpg,4
157,Baseline,Emotion,Vivant,Org,765578,1,472,rockbass.png,Black.jpg,4
158,Think,Emotion,Non vivant,NonOrg,768762,2,1648,scotchtape.png,Landscapes_007_h.jpg,4
159,Baseline,Neutral,Vivant,Org,773381,1,848,skunk.png,Black.jpg,4
160,No-Think,Neutral,Non vivant,Org,780567,1,1347,blackbear.png,Objects_085_h.jpg,4
161,Baseline,Neutral,Non vivant,Org,784602,1,707,killerwhale.png,Black.jpg,4
162,Think,Neutral,Vivant,Org,787937,1,1104,beaver.png,People_155_h.jpg,4
163,No-Think,Neutral,Non vivant,Org,791921,1,576,dromedary.png,Landscapes_073_h.jpg,4
164,No-Think,Emotion,Vivant,NonOrg,795206,2,1694,binoculars01b.png,Animals_045_h.jpg,4
165,Baseline,Neutral,Non vivant,NonOrg,799841,2,440,bandage.png,Black.jpg,4
166,Think,Neutral,Vivant,NonOrg,803092,1,916,baseball01a.png,Faces_024_h.jpg,4
167,No-Think,Emotion,Non vivant,Org,806977,2,921,cow.png,Landscapes_026_h.jpg,4
168,Think,Emotion,Non vivant,NonOrg,810895,2,1409,toaster02.png,Objects_151_h.jpg,4
169,Baseline,Emotion,Non vivant,NonOrg,815180,2,795,scale01b.png,Black.jpg,4
170,No-Think,Emotion,Non vivant,Org,818932,1,1105,squirrel.png,Objects_157_h.jpg,4
171,No-Think,Emotion,Vivant,Org,822867,1,528,sturgeon.png,Faces_366_h.jpg,4
172,No-Think,Emotion,Vivant,NonOrg,829736,2,539,toytractor01b.png,People_129_h.jpg,4
173,Think,Neutral,Non vivant,Org,833187,2,789,hen.png,Objects_082_h.jpg,4
174,No-Think,Emotion,Vivant,Org,836672,1,1152,tiger02.png,People_202_h.jpg,4
175,Think,Neutral,Non vivant,NonOrg,840590,2,582,usbcable01b.png,Landscapes_048_h.jpg,4
176,Baseline,Neutral,Vivant,NonOrg,844058,2,539,backfloat.png,Black.jpg,4
177,Baseline,Neutral,Vivant,Org,847260,1,400,siamesecat.png,Black.jpg,4
178,Think,Neutral,Vivant,NonOrg,850511,1,1534,amphora.png,People_105_h.jpg,4
179,No-Think,Emotion,Non vivant,Org,854746,1,1015,squirrel.png,Objects_157_h.jpg,5
180,Think,Neutral,Non vivant,Org,858481,2,984,hen.png,Objects_082_h.jpg,5
181,Think,Emotion,Vivant,NonOrg,890977,1,1078,airhockeypaddle01a.png,Animals_032_h.jpg,5
182,Think,Emotion,Vivant,Org,894778,1,1240,tern.png,People_198_h.jpg,5
183,Baseline,Emotion,Vivant,NonOrg,898863,2,529,beachpaddle01a.png,Black.jpg,5
184,No-Think,Neutral,Non vivant,Org,902264,1,813,dromedary.png,Landscapes_073_h.jpg,5
185,Baseline,Neutral,Vivant,Org,912035,1,422,skunk.png,Black.jpg,5
186,No-Think,Emotion,Vivant,NonOrg,915136,2,2311,binoculars01b.png,Animals_045_h.jpg,5
187,Baseline,Emotion,Non vivant,NonOrg,920371,2,772,scale01b.png,Black.jpg,5
188,Think,Neutral,Non vivant,NonOrg,924089,2,817,usbcable01b.png,Landscapes_048_h.jpg,5
189,No-Think,Emotion,Non vivant,NonOrg,927658,2,669,aceofdiamond.png,Objects_109_h.jpg,5
190,Baseline,Neutral,Non vivant,Org,931326,1,596,killerwhale.png,Black.jpg,5
191,Baseline,Neutral,Vivant,Org,934627,1,479,siamesecat.png,Black.jpg,5
192,Think,Emotion,Non vivant,NonOrg,937895,2,949,toaster02.png,Objects_151_h.jpg,5
193,Think,Neutral,Non vivant,Org,941730,2,1101,lion.png,Landscapes_038_h.jpg,5
194,No-Think,Neutral,Vivant,Org,945731,1,1193,moose.png,Faces_224_h.jpg,5
195,No-Think,Neutral,Vivant,Org,949583,1,498,kangaroo.png,People_138_h.jpg,5
196,Think,Emotion,Non vivant,Org,953034,2,1355,tortoise01.png,Objects_233_h.jpg,5
197,Baseline,Neutral,Non vivant,Org,957202,1,605,raccoon.png,Black.jpg,5
198,Baseline,Emotion,Vivant,Org,960470,1,519,stuffedpuffin.png,Black.jpg,5
199,No-Think,Emotion,Vivant,NonOrg,963905,2,1337,toytractor01b.png,People_129_h.jpg,5
200,No-Think,Neutral,Vivant,NonOrg,968140,2,821,bib.png,Faces_044_h.jpg,5
201,Think,Neutral,Vivant,Org,971808,1,817,caribou01.png,Faces_308_h.jpg,5
202,Think,Neutral,Non vivant,NonOrg,978727,2,1019,bikehelmet.png,Landscapes_034_h.jpg,5
203,Think,Neutral,Vivant,NonOrg,982746,1,1246,baseball01a.png,Faces_024_h.jpg,5
204,Baseline,Emotion,Non vivant,NonOrg,986997,2,518,dice02a.png,Black.jpg,5
205,No-Think,Emotion,Non vivant,NonOrg,990499,2,834,balloon01b.png,Landscapes_004_h.jpg,5
206,No-Think,Neutral,Non vivant,NonOrg,994083,2,818,alarmclock01.png,Landscapes_049_h.jpg,5
207,Think,Neutral,Vivant,Org,997635,1,801,beaver.png,People_155_h.jpg,5
208,Baseline,Neutral,Vivant,NonOrg,1001303,2,413,backfloat.png,Black.jpg,5
209,Baseline,Neutral,Vivant,NonOrg,1004754,2,745,bicycle.png,Black.jpg,5
210,Think,Neutral,Vivant,NonOrg,1008256,1,805,amphora.png,People_105_h.jpg,5
211,No-Think,Emotion,Vivant,Org,1011957,1,1100,sturgeon.png,Faces_366_h.jpg,5
212,Think,Emotion,Non vivant,Org,1015842,2,998,toad.png,Objects_138_h.jpg,5
213,No-Think,Neutral,Vivant,NonOrg,1019877,2,458,alarmclock02b.png,People_048_h.jpg,5
214,Baseline,Emotion,Vivant,Org,1023361,1,750,rockbass.png,Black.jpg,5
215,Baseline,Neutral,Non vivant,NonOrg,1026929,2,486,bandage.png,Black.jpg,5
216,No-Think,Emotion,Vivant,Org,1030347,1,1720,tiger02.png,People_202_h.jpg,5
217,Baseline,Emotion,Non vivant,Org,1035033,1,767,sheep.png,Black.jpg,5
218,Think,Emotion,Non vivant,NonOrg,1038634,2,833,scotchtape.png,Landscapes_007_h.jpg,5
219,Think,Emotion,Vivant,Org,1042369,1,1259,saintbernard.png,People_222_h.jpg,5
